VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
485842.23119950545,697.0238717725196,1912600.9284031987,340.01794282723534,8.089647686139829,332094.8131463376,59.039077892682236,101.46302330221673,635.0,34.0,0.10666666666666667,inf,333682.90510158613,1366431496.3909953,1.5143616986672317,0.946044921875,0.7781982421875,0.551473661691821
10330.128864922446,101.6377323829647,370871.5748286953,65.93272441399027,4.48134846672527,152773.0144258001,27.15964700903113,47.26160646099421,701.0,0.0,0.0010666666666666667,inf,7094.983694927011,29053958.23072611,6.007485726145838,3.0975341796875,0.67138671875,1.860787806434368
5728.811514362308,75.68911484955561,261233.8347411307,46.44157062064546,3.750024792441747,104858.79922669593,18.641564306968167,34.532908631545375,741.0,0.0,0.0,inf,3934.6586820811626,16112427.30312236,6.363727794401215,4.0435791015625,0.732421875,1.904904222983517
6387.963837910001,79.92506024745836,300058.3883690402,53.34371348782937,4.24313029783795,147873.90626899982,26.28869444782219,41.65097909368126,837.0,0.0,0.0,inf,4387.397317209485,17966392.01397284,7.074014556351368,4.608154296875,0.579833984375,1.9675521452664189
5286.238940044962,72.70653496699617,283508.642245716,50.4015363992384,4.243246122044041,109885.21140626598,19.535148694447287,33.57265686877429,609.0,0.0,0.0,inf,3630.659350220982,14867550.039154923,6.599993077764383,4.6539306640625,0.6103515625,1.8814023078071629
4631.981308662088,68.06061769707053,269777.4361032563,47.96043308502334,4.221289256232785,103141.38183678659,18.33624565987317,32.48908920949671,604.0,0.0,0.0,inf,3181.6144086074746,13028711.00324761,7.13358885964529,4.94384765625,0.6103515625,1.986875599788404
4140.6556549304905,64.3479777527393,243342.25366564636,43.260845096114906,3.990377483342097,105055.97298858989,18.676617420193757,33.157633964867614,663.0,0.0,0.0,inf,2843.864532115489,11645625.259012928,8.164926817280266,6.7596435546875,0.6256103515625,2.0592122131196398
4075.033900613932,63.836013941236104,245799.04004365532,43.69760711887206,4.03687621785827,114761.05077427397,20.40196458209315,34.67753653404584,728.0,0.0,0.0,inf,2798.7901948436825,11461045.84788488,8.520139390433203,7.9498291015625,0.5950927734375,2.095681327932521
3112.642032124824,55.791204438509276,191029.09525491635,33.96072804531846,3.4027838181063963,85292.83966466616,15.16317149594065,29.82278120366077,724.0,0.0,0.0,inf,2137.82259203218,8754383.514371777,9.089181117240397,8.85009765625,4.7760009765625,2.073556558620192
2899.46795104607,53.846735730695265,179245.14982008684,31.865804412459884,3.343474915340934,86954.43904673166,15.458566941641184,30.450481939165655,736.0,0.0,0.0,inf,1991.3962908723192,8154767.811122147,9.960551780775837,9.6435546875,4.7607421875,2.076471243857308
