VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
27352.89305276498,165.38710238420322,529681.2513719688,94.16555579946112,5.056272524086381,128354.34216753954,22.818549718673694,41.40279051717496,597.0,0.0,0.0,inf,18786.328282067305,76930014.3150656,2.751155593310384,1.52587890625,0.6256103515625,1.0789569773933514
36891.140045992244,192.07073811855525,649846.7088547845,115.52830379640614,5.799081154582465,175479.40073288447,31.19633790806835,46.974904519768565,666.0,0.0,0.0,inf,25337.354263479287,103756465.70894767,2.6802858721925706,1.3275146484375,0.7476806640625,0.9945086037229746
24912.90462183653,157.83830630003587,596443.1587994788,106.03433934212956,5.8232819888905905,165585.58061260852,29.437436553352626,57.99365231137567,544.0,0.0,0.0,inf,17110.541314865153,70067666.6843728,3.4802645923884614,1.129150390625,0.640869140625,1.320307794014942
15899.047296080626,126.09266904801062,441306.22099679505,78.45443928831912,4.887555924349309,101701.01747563975,18.080180884558178,41.20329210420085,462.0,0.0,0.0,inf,10920.038948945034,44717559.49592991,3.016203324411055,1.3885498046875,0.6103515625,1.1718168457178628
4340.749522009023,65.88457424761897,213681.76514969295,37.987869359945414,3.5666067011933813,69066.7188911936,12.27852780287886,19.228151719093734,743.0,0.0,0.0,inf,2981.3159562475994,12208488.84083392,2.7777713624815106,1.2359619140625,0.5645751953125,0.9805956040678887
26993.863706180313,164.29933287935205,518954.17046261154,92.25851919335317,4.814019792990108,148029.43791365038,26.31634451798229,50.800460887312596,630.0,0.0,0.0,inf,18540.21285746105,75922171.65130301,3.27834366966421,1.9683837890625,1.0223388671875,1.193965117846452
10082.1804339435,100.4101108070499,349726.5854384915,62.17361518906515,4.512234689712475,96152.0671980973,17.093700835217298,27.238445191944383,565.0,0.0,0.0,inf,6924.585829195662,28356178.970556237,3.115733663592058,2.044677734375,1.068115234375,1.1569416464102187
3753.0350211685723,61.2645296740614,217305.36606043865,38.63206507741132,3.6514200654432374,58702.1984930835,10.435946398770401,14.54153996795408,692.0,0.0,0.0,inf,2577.9901779223983,10556869.778592221,2.3289566351464264,1.129150390625,0.8697509765625,0.871998322506538
7893.599267916596,88.88201590315481,206725.73566717352,36.751241896386404,3.3012676844154485,54537.01242936222,9.695468876331061,16.61095096077804,753.0,0.0,0.0,inf,5428.8563360869075,22231166.696275886,1.9902710601549094,1.15966796875,0.8087158203125,0.6772852287279492
14183.496181727942,119.09469024074197,359632.29580782336,63.93463036583527,4.220205908132798,72112.92803388851,12.820076094913514,21.733290185131356,559.0,0.0,0.0,inf,9741.46900139071,39891315.560694955,1.7389815734555671,0.9002685546875,0.5950927734375,0.5952375031228824
16159.928361771565,127.12180471214965,278840.14254650613,49.57158089715664,3.5334074978631644,61793.001424765665,10.985422475513897,23.26013773365467,661.0,0.0,0.0,inf,11098.880636686356,45449916.20723063,2.095188103213013,0.9918212890625,0.732421875,0.7879172248129135
19896.589901143878,141.05531983481572,475621.0420540671,84.55485192072304,4.809773922844748,105933.99847568129,18.83271084012112,36.08875474484571,464.0,0.0,0.0,inf,13665.255600765522,55959221.68513481,2.7342322912926966,1.251220703125,0.91552734375,1.0585156563930365
11043.166532368625,105.09348989857554,324304.3134809339,57.65410017438825,3.95637901111361,79916.00640097023,14.207290026839152,26.244434809775527,687.0,0.0,0.0,inf,7586.301118708031,31065903.081109386,2.5492575267811746,1.0223388671875,0.9307861328125,0.9453867310919498
4220.687554505158,64.96684156479452,155425.3113674833,27.631166465330363,2.7897826246154307,45558.07659294953,8.099213616524361,15.857841445449981,802.0,0.0,0.0,inf,2898.8272816859103,11870697.718503803,2.6653199104870313,1.2664794921875,0.8087158203125,0.8768709692495494
13848.912237262077,117.68141120801332,313821.8509772272,55.79055128484039,3.551987058486735,95093.54471944534,16.905519061234727,40.42226199246674,695.0,0.0,0.0,inf,9511.618218487827,38950076.60470765,3.79921915666093,2.0904541015625,0.579833984375,1.5077610068283984
24456.857217883487,156.40029544544478,438091.34133702307,77.88290512658187,4.494813434736854,98796.32396311947,17.563790926776797,36.776326230499215,541.0,0.0,0.0,inf,16802.15177331551,68804811.511727,2.6146448415744947,1.5869140625,0.640869140625,0.9982036225798542
20818.09249836363,144.28476265527334,373363.3063809275,66.37569891216489,4.004189461020431,154839.6752380731,27.52705337565744,56.035362457225034,1003.0,0.0,0.0,inf,14298.140724082867,58550886.26511934,3.6749640022803725,1.64794921875,0.5950927734375,1.306760503344334
5791.125971181508,76.09944848283803,222906.6425925403,39.62784757200716,3.197269214650335,148624.41946280486,26.422119015609752,52.987496997858905,1274.0,0.0,0.0,inf,3977.421785168429,16287542.210264716,7.981993514469735,2.4871826171875,0.6103515625,1.8242561990021087
