,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
0,29352200.386024855,5417.76710363407,10369334.696778439,1843.437279427278,9.797267669303563,2846215.5296785785,505.9938719428584,2550.36890100753,909.0,202.0,0.07111111111111111,inf,20159478.29078126,82553063600.74925,4.545536612543197,1.2664794921875,0.54931640625,1.5313398818457384
1,116535.39156902942,341.3750079460277,479024.43130767375,85.159898899142,4.748423113362627,372213.68125665956,66.17132111229503,299.51133903818567,1497.0,15.0,0.0016,inf,80039.78587970042,327762923.17737323,13.534793133612185,13.3514404296875,3.4332275390625,2.129867152917863
2,67511.328178301,259.8325459399974,431326.93076475605,76.68034324706774,4.947398648218122,320243.7812440281,56.93222777671611,219.40822374190287,1356.0,8.0,0.0007111111111111111,inf,46369.54793557264,189883298.79616997,14.247187351976264,14.5416259765625,0.6103515625,2.0504772863015868
3,5157.5669589720555,71.81678969702894,310979.0455773235,55.28516365819084,4.675396233119438,238556.89059984818,42.410113884417456,55.18853693795037,1435.0,0.0,0.0,inf,3542.3824998353084,14506056.336825589,12.083467352278756,12.20703125,0.762939453125,2.171232480290644
4,5282.783809269573,72.68276841569883,314909.0707348375,55.983834797304446,4.73149623765787,239826.88297253457,42.63589030622837,55.26725172644738,1451.0,0.0,0.0,inf,3628.2859906202484,14857831.131589917,12.18466664526744,12.0697021484375,1.15966796875,2.17646212535903
5,7943.174748877841,89.12449725282693,342587.0888953656,60.9043713591761,4.730956786670618,255052.71555498213,45.34270498755238,68.80814542319692,1387.0,0.0,0.0,inf,5455.478557124907,22340184.691426493,11.588533675236352,12.237548828125,0.640869140625,2.1919414375769937
6,6908.362794178818,83.11656658435369,297680.6463732978,52.92100379969738,4.302603108869166,211025.43435596064,37.515632774393005,62.29546556804724,1270.0,0.0,0.0,inf,4744.754632842075,19429770.221488297,10.86641498482051,11.1236572265625,0.6103515625,2.194833932987695
7,2163.929470972791,46.518063330621146,189842.5731034389,33.74979077394469,3.6863626722007594,137803.6698917942,24.498430202985638,33.747809144805544,1287.0,0.0,0.0,inf,1486.216157334148,6086055.164283336,11.432706162318826,11.5966796875,0.5950927734375,2.179303530483952
8,1567.8839583598972,39.5965677645682,158221.3985242283,28.128248626529476,3.378346744494321,119477.32440396992,21.24041322737243,29.42936729079076,1379.0,0.0,0.0,inf,1076.8482594793961,4409693.622568127,12.17275412354717,12.4053955078125,0.701904296875,2.1474785790788156
9,2070.141096385006,45.498874700814255,188626.90819475154,33.533672567955826,3.6860770970492354,151150.76307037825,26.871246768067245,35.92863986709596,1507.0,0.0,0.0,inf,1421.8077308391053,5822302.6577861365,13.46486249271377,13.2293701171875,4.21142578125,2.1015185782701034
10,1770.466751751176,42.076915723405854,178293.90772220248,31.69669470616933,3.6492709144923605,147830.80959681893,26.281032817212253,34.037967620189974,1570.0,0.0,0.0,inf,1215.9799668440362,4979437.964226328,14.085473768400751,13.397216796875,15.1824951171875,2.0648031577354624
11,1558.3124681400839,39.47546678998459,163702.49120280572,29.102665102721016,3.473154320273843,130094.02237391847,23.12782619980773,30.557665226236974,1484.0,0.0,0.0,inf,1070.2694753493035,4382753.501555398,12.99883405771088,12.6495361328125,0.6866455078125,2.1607456354538983
12,1278.1515576410886,35.75138436596071,139770.6203271771,24.84811028038704,3.1517617770527955,109432.76788145525,19.454714290036488,27.204297206224002,1416.0,0.0,0.0,inf,877.8626463497828,3594847.536802361,12.620557092285972,12.51220703125,0.640869140625,2.18167179281123
13,2085.5831134254986,45.66824448851986,190625.11029233696,33.88890849641546,3.75726657217152,149253.94312343196,26.53403433305457,34.79830988608703,1464.0,0.0,0.0,inf,1432.4121675728081,5865727.82621065,12.18145237116447,12.6190185546875,0.732421875,2.1715200759346227
14,1876.266591180357,43.31589455671393,177731.59514810718,31.596728026330165,3.594043921415862,135820.2300031879,24.145818667233403,32.46075073776117,1390.0,0.0,0.0,inf,1288.6447777275298,5277000.364794235,11.964035051092317,12.5274658203125,0.7781982421875,2.1465180998365145
15,1357.430205157223,36.84337776076614,155711.58281844843,27.682059167724166,3.460909063352255,117194.10662695603,20.83450784479218,27.450773576542762,1396.0,0.0,0.0,inf,932.3058782896984,3817792.571596315,12.186292924437453,11.9476318359375,0.6561279296875,2.1970139661299743
16,1458.6456424506553,38.192389234360554,160151.78097209096,28.471427728371726,3.472941135065241,129756.680138303,23.06785424680942,30.06128617017544,1492.0,0.0,0.0,inf,1001.8320330814846,4102502.1754686795,13.53492033321622,13.1683349609375,13.97705078125,2.1248052127676442
17,1205.399265524588,34.71888694218813,139895.25981775054,24.870268412044542,3.2252128985695756,107266.91859142428,19.069674416253207,26.023535067511382,1401.0,0.0,0.0,inf,827.886243294342,3390194.1662903302,12.809894998399812,12.3443603515625,8.575439453125,2.129207548755884
