,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
0,1805209.8559648544,1343.5809879803262,2441516.3699540948,434.04735465850575,7.747003233393595,414015.6890698378,73.60278916797117,289.45526283634655,771.0,18.0,0.04906666666666667,inf,1239841.9508081367,5077152788.5593195,2.1900940215369213,0.9765625,0.5340576171875,0.9497848914375864
1,13842.68590733164,117.65811355130998,505240.4133789119,89.82051793402879,5.8063586033280545,263688.7912727545,46.87800733737858,63.22430827182448,927.0,0.0,0.0,inf,9508.202635080197,38936089.79065341,6.0469826770780255,2.13623046875,0.8544921875,1.7557132903409305
2,7070.689263430569,84.08745938539494,354309.8483867016,62.98841749096918,4.898661898689471,187677.27740311722,33.364849316109726,46.51888010134951,1002.0,0.0,0.0,inf,4856.25596573467,19886368.179683473,6.433763094807684,1.8768310546875,0.8697509765625,1.7598266769455566
3,8334.550480004473,91.29423259859213,371379.8038846946,66.02307624616793,4.9367592506655615,189858.8743402419,33.75268877159856,46.06145884762031,985.0,0.0,0.0,inf,5724.379254732991,23441333.0481316,6.019135756019617,2.6397705078125,0.732421875,1.7814512588782347
4,7429.376766430513,86.19497702340253,346658.7394861989,61.62822035310202,4.727868291402794,196040.1181500044,34.85157656000078,47.05014277965708,1167.0,0.0,0.0,inf,5102.822036674188,20896056.2401808,6.639860599268813,2.99072265625,0.5340576171875,1.839996574431784
5,2643.10730241225,51.411308572022165,213525.94002312294,37.96016711522186,3.898939042965744,152219.46383477404,27.06123801507094,35.9909958794094,1351.0,0.0,0.0,inf,1815.3386542790042,7433811.789272523,9.688862268708665,6.9580078125,0.67138671875,2.119687367209785
6,4616.172277133681,67.94268762007063,269883.86691995594,47.97935411910328,4.23465588307394,170246.2906166847,30.266007220743948,41.381483546615705,1223.0,0.0,0.0,inf,3170.489997014109,12983156.537772777,7.613074183732745,3.2806396484375,0.91552734375,1.9146822300109383
7,6896.227524295068,83.04356444250075,355564.772740533,63.21151515387253,4.968415317981012,247900.90938776045,44.0712727800463,58.40860564715218,1320.0,0.0,0.0,inf,4736.427027359312,19395668.677036382,8.940381081001687,4.8828125,0.4730224609375,1.9997923196945684
8,8012.491777986033,89.5176340886271,356961.93459648086,63.459899483818816,4.761609008938785,242912.93167200693,43.18452118613457,58.739522597353236,1374.0,0.0,0.0,inf,5504.144142427537,22539470.263240766,8.153685887686626,3.23486328125,0.701904296875,1.9285037701564134
9,11355.241895830559,106.56104965554641,425726.88564651116,75.68477967049087,5.172563222485211,257765.7730430066,45.82502631875673,61.19806331796523,1202.0,0.0,0.0,inf,7798.947466548631,31936689.875516646,6.632667581083968,1.8310546875,1.03759765625,1.7625440829818557
10,8361.731321522539,91.44302669888192,362072.0927962465,64.36837205266605,4.876649967028974,240514.48464204813,42.75813060303078,58.31102029515858,1246.0,0.0,0.0,inf,5743.058273736763,23517823.630952045,8.24311256462877,3.5552978515625,1.52587890625,1.9348668156028634
11,4498.406307657462,67.07034961178232,286368.77752144344,50.91000489270105,4.515715887790638,188284.4009466102,33.47278239050848,43.75552321015939,1216.0,0.0,0.0,inf,3089.594298321925,12651888.651628284,8.548768760009647,4.0435791015625,1.1138916015625,2.040508150378944
12,3309.322761488888,57.52713053255688,243248.39114261407,43.24415842535361,4.214253599561586,172235.04405961663,30.61956338837629,39.82858348977047,1391.0,0.0,0.0,inf,2272.942082750212,9307697.82886212,9.639370092544045,7.049560546875,0.7171630859375,2.1370979794872533
