mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
854.3636363636364,0.0462964007808529,0.0749639755406108,77.31958762886597,70.3758527903468,856.0,65.21739130434783,32.0,20.0,74.4186046511628,46.51162790697674,144.0,64.04649473915097,39.55396132167784,64.04649473915097,3.2414712237168537,84.42322484686554,477.3414380172595,0.1768612949203312,15.02821918638288,84.97178081361713,588.3504420363874,26.58577917226233,0.700107321915295,4.371464503460581
848.421052631579,0.0490669130485008,0.0637077860982037,80.64516129032258,70.89052503599011,840.0,65.78947368421052,21.0,14.0,56.75675675675676,37.83783783783784,168.0,54.05102694226552,41.62940201799124,54.01598659553456,3.536733203071998,171.04203431159632,362.18092499395823,0.4722557774528009,32.07701981444192,67.92298018555807,677.0357099476125,143.81275064205792,1.145259898440112,4.438937890019935
825.7777777777778,0.0542113278577729,0.0683786830390586,86.20689655172414,72.87686099327564,824.0,64.1025641025641,28.0,15.0,63.63636363636363,34.09090909090909,240.0,56.465596927364864,44.76650984877428,56.46442601283288,4.0835661771235,481.14353597951583,814.6597855015434,0.5906067103622906,37.13090775454913,62.86909224545087,1430.4786800803302,134.67535859927085,1.2071264144380287,4.498376796579301
836.5957446808511,0.0513701631019271,0.0589981634826952,80.64516129032258,71.90756234436084,840.0,65.21739130434783,28.0,14.0,60.869565217391305,30.43478260869565,176.0,49.35761251360805,42.97605985463356,49.34259692654589,3.713265389537637,610.4345695741522,419.29638559024727,1.4558545948704948,59.28097689135651,40.71902310864351,1064.3226807417163,34.59172557731672,1.4030002914598692,4.446137071946555
846.4,0.0651541068938033,0.0956784094321283,91.46341463414636,71.21638866893814,856.0,64.1025641025641,23.0,14.0,67.6470588235294,41.1764705882353,280.0,80.98220574335342,55.14643607491518,80.98220574335342,5.1381680732348745,442.6797046730538,669.6861832284026,0.6610255904325174,39.79623157162748,60.203768428372506,1336.8812208501615,224.5153329487051,0.8946083897439161,4.684467134154628
802.3636363636364,0.05339419899193,0.070436761507495,90.36144578313252,75.00099729755982,808.0,67.56756756756756,32.0,15.0,74.4186046511628,34.88372093023256,224.0,56.515896096831966,42.841563663888586,56.485265168705865,4.223764109410817,954.4273733214486,754.2163354837674,1.2654557166403224,55.85877081353844,44.141229186461565,1811.5559726395013,102.91226383428538,1.1169186600650438,4.46520104257791
824.0869565217391,0.0525223195368382,0.0861078982970002,82.41758241758242,73.00261857863924,822.0,63.02521008403362,31.0,16.0,68.88888888888889,35.55555555555556,224.0,70.9603958400584,43.28295845657531,70.94614197916891,3.762820414914661,231.4035670298474,442.3061185500508,0.5231751434694705,34.34766813997425,65.65233186002575,707.9349876553482,34.22530207545004,0.6750669245165449,4.44405422153541
809.1428571428571,0.0662000798844441,0.105277973111822,86.20689655172414,74.46751524731309,808.0,63.02521008403362,26.0,18.0,76.47058823529412,52.94117647058823,256.0,85.18491995790859,53.56532178078455,85.16899544709406,4.850586833621004,260.3067275742313,769.6628276273107,0.3382087821191724,25.2732448507466,74.7267551492534,1139.524547929114,109.5549927275718,0.731898426108147,4.641068827099911
818.1224489795918,0.052989699753431,0.0824554189674289,82.41758241758242,73.5385360230351,808.0,65.21739130434783,33.0,21.0,68.75,43.75,192.0,67.45862929727127,43.35206293297031,67.45842340945191,3.819573603797765,170.99140366435594,370.13297098693727,0.4619729045170379,31.599279513983227,68.40072048601677,685.5659838749655,144.4416092236723,0.7858578588286953,4.4656497409370015
829.6363636363636,0.045778917272838,0.0736870781702914,79.7872340425532,72.46704948276403,824.0,64.1025641025641,27.0,16.0,62.7906976744186,37.2093023255814,184.0,61.13347958018908,37.9798544574473,61.13319648339113,3.237464109588324,66.53086144001152,380.8812289156171,0.1746761362575607,14.870152790714483,85.12984720928551,456.7449021017823,9.332811746153684,0.7127213787471617,4.338783147084683
803.5121951219512,0.054444099770072,0.0687632989454213,83.33333333333333,74.89175795262405,816.0,68.18181818181819,30.0,9.0,75.0,22.5,160.0,55.25214927946242,43.7464981176891,55.25070135301452,4.090240895092003,583.8941472495252,316.9611075483891,1.842163386434989,64.81553436467527,35.18446563532473,1308.083976828589,407.2287220306743,1.2020738949129175,4.478692127764176
803.6923076923077,0.0602896903383039,0.0795226023519283,83.33333333333333,74.92266611301895,800.0,66.96428571428571,37.0,20.0,72.54901960784314,39.21568627450981,176.0,63.91170379791905,48.45436035804611,63.85604725663678,4.484256698506553,223.14919568955517,282.1696718572582,0.790833381280041,44.16007594825901,55.83992405174099,1141.8055838575276,636.4867163107143,1.121600308305399,4.571932342434267
798.08,0.0458493172434683,0.0656384845707746,86.20689655172414,75.33869394194053,800.0,68.18181818181819,30.0,15.0,61.224489795918366,30.612244897959183,184.0,52.38476176624384,36.59142310566725,52.37229365663817,3.4961794110246944,133.22664091065545,235.8203398400696,0.5649497452213329,36.100184491319325,63.89981550868068,417.4441879676938,48.397207216968766,0.955384922350268,4.330426401406944
795.2307692307693,0.0537613090532564,0.0748987599905054,84.26966292134831,75.66520874559943,804.0,67.56756756756756,39.0,19.0,76.47058823529412,37.25490196078432,176.0,59.56179852168045,42.75264715327424,59.54506498067224,4.053885448413007,216.404273725754,409.92576432985305,0.5279108866931842,34.55115683060072,65.44884316939927,816.9026264818806,190.57258842627357,1.010740147435507,4.466021222404508
