VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
1676965.1811782809,1294.977382026397,3336570.1582985898,889.7520422129572,14.69278022442724,566410.2648183964,151.0427372849057,256.5959200430464,188.0,3.0,0.0488,inf,1536059.6509023851,3144314105.3971825,2.683751738597026,1.77001953125,1.129150390625,1.0218479408822394
1732223.209936681,1316.1472170045456,2861661.2776804827,763.1096740481287,12.864151649140572,475299.4978656175,126.74653276416466,234.28385230895648,200.0,3.0,0.0394666666666666,inf,1586708.0143279266,3247991305.3292656,2.4473610062648268,1.617431640625,1.190185546875,0.9952779945444428
1623906.3435363928,1274.3405660723345,2605667.259613513,694.8446025636034,11.88440835157803,432211.925290425,115.25651341078,223.2981080717467,213.0,4.0,0.036,inf,1487522.6652980794,3044958895.8651686,2.423227056025436,1.617431640625,1.312255859375,0.9047845636027192
1681172.1363220965,1296.608486708819,2534749.259246652,675.9331357991072,10.764604717076375,449394.6519597488,119.83857385593302,242.27948251591332,247.0,3.0,0.0469333333333333,inf,1539948.567419717,3152274717.508161,2.532580074800888,1.77001953125,1.190185546875,0.9052956739623924
2013471.3825233867,1419.0047175946827,3151136.3126036134,840.3030166942968,12.428988577227567,593432.7762466754,158.24874033244677,281.9944099883687,225.0,3.0,0.0610666666666666,inf,1844467.734928713,3775625453.399076,2.7592892344422952,1.89208984375,1.15966796875,0.9656528396427936
560587.5211063509,748.7256927732305,1635124.5947872638,436.0332252766037,9.599782900397033,357013.0230590289,95.20347281574104,181.53376048669676,261.0,1.0,0.0128,inf,513488.5592903282,1051111080.8673018,3.243168311234731,2.01416015625,0.79345703125,1.249167508238477
1861059.2716007205,1364.21041865627,3071059.812078875,818.9492832210333,12.414686852019358,593880.539511229,158.36814386966108,303.42936273359135,233.0,8.0,0.0522666666666666,inf,1704701.9294972476,3489524849.680866,3.144841041141752,2.3193359375,1.434326171875,1.1718889782152853
1849842.6556587964,1360.0997648219527,3208923.8480333826,855.7130261422353,13.442942451325973,529843.2579997662,141.2915354666043,284.01356653281766,159.0,6.0,0.0450666666666666,inf,1694459.2615538316,3468558108.4006934,2.908808473750558,2.044677734375,1.8310546875,1.025298303497256
887588.0961176906,942.1301545111406,2387992.875321737,636.7981000857964,12.900420797808495,350056.74254592834,93.34846467891424,183.3889029429342,139.0,0.0,0.0117333333333333,inf,813045.2201809998,1664303565.710507,2.5134290984655867,1.617431640625,0.79345703125,1.0592465792787067
503621.6344232269,709.6661472140679,1441707.285926399,384.45527624703976,8.952702737927686,247126.4366443488,65.90038310515968,149.4676741811352,185.0,0.0,0.0088,inf,461312.3516495797,944306383.8266896,2.838396152715182,2.166748046875,0.640869140625,1.0185423191463658
146768.71397087656,383.1352812665457,896658.4342592094,239.10891580245584,7.906231571361206,140211.1999441195,37.38965331843186,71.81365737674577,175.0,0.0,0.0,inf,134478.34818288984,275277178.73037547,2.775864311188377,2.0751953125,1.15966796875,1.189386652859237
100418.81701159704,316.8927840446749,707658.7945460582,188.70901187894884,6.817718982334499,96173.61950296428,25.646298534123808,53.08579725574861,171.0,0.0,0.0,inf,91984.97692212428,188293247.7595884,2.0407060081028403,1.129150390625,0.640869140625,0.7566641668769186
1616708.7528308118,1271.4999045399916,2722039.760811364,725.877269549697,9.976918194300428,400463.3666290214,106.79023110107238,232.00345226327465,178.0,3.0,0.0506666666666666,inf,1480869.8579421812,3031340599.207645,2.162936363211193,1.007080078125,1.007080078125,0.7668088081968691
1492532.46594007,1221.701909727756,2908856.3863468794,775.6950363591678,12.902823718388104,387893.3767524427,103.43823380065136,197.27498356849685,161.0,1.0,0.0424,inf,1367162.1312753276,2798580882.720596,2.065800099075034,1.220703125,1.007080078125,0.7411598522499194
459584.3293282277,678.0163484583346,1649091.1964358338,439.757652382889,10.49566964062983,219883.4742202122,58.63559312538992,113.21481356147432,140.0,0.0,0.0053333333333333,inf,421181.3444154235,862158212.0183719,2.2302298574367985,1.46484375,0.518798828125,0.8581362878728224
229899.4035410465,479.5010198437736,888199.9058031845,236.85330821418253,5.632003618171834,125719.36564229598,33.525164171278924,93.01241342215972,358.0,0.0,0.0026666666666666,inf,210620.237907612,431139626.9968818,2.303674194194454,0.91552734375,0.67138671875,0.8546720140773227
493097.8994235545,702.2092997660603,1305879.3905715838,348.23450415242235,6.171036154013965,256561.0008153568,68.41626688409514,175.1576831008459,382.0,1.0,0.0141333333333333,inf,451665.151777397,924558565.6883316,3.2233286420983083,1.739501953125,0.946044921875,1.1908128222659775
672989.9260944485,820.3615162614128,1778213.58107791,474.1902882874427,9.316516222398416,304957.73220965976,81.32206192257594,194.9167891765136,197.0,1.0,0.02,inf,616447.0943051053,1261867202.0425506,3.014888651399834,1.708984375,0.579833984375,1.263393588607238
209810.0500490084,458.0502905548554,829357.3166179274,221.161951098114,6.713685529191967,168982.9544167126,45.062121177790026,109.89535344482152,297.0,0.0,0.0069333333333333,inf,192180.7085219095,393393910.3443487,3.0463841871753674,1.800537109375,0.640869140625,1.212448798704195
76083.05403567801,275.832035848867,462357.40367338446,123.29530764623586,4.502899013445187,64898.84605502336,17.306358948006228,42.16168896231259,332.0,0.0,0.0,inf,69690.59737063885,142656652.81769773,1.969547072740099,1.251220703125,0.6103515625,0.7050529461082893
371695.8967117331,609.6686860994266,670487.9185980594,178.79677829281584,3.635160641089024,107104.93640022806,28.56131637339415,112.9534578886767,409.0,0.0,0.0112,inf,340464.01688446605,696929842.562502,2.39765788479087,1.77001953125,1.007080078125,0.8870232078391618
1303318.88408286,1141.6341866348678,1771644.018168233,472.4384048448623,5.86564497566575,210982.41332144887,56.2619768857197,212.68320400013044,262.0,9.0,0.0274666666666666,inf,1193824.0599001867,2443757850.615682,2.1531380555635278,1.129150390625,0.640869140625,0.7266934706239234
543124.3905084011,737.0317075883494,1349558.1959586358,359.88218558896955,8.401539362916402,178362.35016854823,47.56329337827953,134.75489660587246,208.0,2.0,0.012,inf,497648.352053753,1018686176.6540323,2.266493687643152,1.03759765625,0.701904296875,0.7963355561850071
176963.95001298696,420.6737956412393,972970.5964790122,259.4588257277365,8.410459961391624,159588.59906995622,42.55695975198832,85.10400547902894,186.0,0.0,0.0026666666666666,inf,162098.84607937632,331816337.92448336,2.5306420489478736,1.15966796875,0.885009765625,1.1814051539709365
90988.73256306064,301.64444175066484,698857.4704687148,186.36199212499065,6.591793160780017,97391.4389301919,25.971050381384508,46.860785192423066,255.0,0.0,0.0,inf,83344.48433300757,170606159.4296665,1.77101099638518,0.91552734375,0.79345703125,0.6967417364514337
10464.887826728058,102.29803504979289,238557.6747223933,63.615379925971546,4.491222314380136,46764.43746001456,12.470516656003882,18.093651142523264,328.0,0.0,0.0,inf,9585.571440318923,19621664.738332838,2.057039570609244,1.3427734375,1.64794921875,0.6966030631798985
84818.92444922321,291.2372874235739,557802.019242116,148.74720513123094,6.071167268646681,95830.85328706563,25.554894209884168,67.117058396708,210.0,0.0,0.0,inf,77692.38763650296,159036317.49192154,2.645110318938289,1.190185546875,0.6103515625,1.0942501339221475
142359.9529225554,377.30846928223576,859047.9976112427,229.07946602966476,7.4321418667611185,118787.03149141611,31.6765417310443,60.3026033325653,252.0,0.0,0.0,inf,130401.12918274532,266931111.43707967,2.1258151969328187,1.251220703125,0.732421875,0.702341088460579
99762.3934306944,315.85269618358035,544273.5275852865,145.1396073560764,5.125298438485902,85161.9588057915,22.7098556815444,52.02945935172555,383.0,0.0,0.0,inf,91380.73525703338,187056365.0711473,2.145960559106926,1.28173828125,0.732421875,0.8628483395245117
65258.1036129006,255.45695263323108,555054.6354801684,148.01456946137824,6.02116865622683,93572.34572945395,24.952625527854387,45.84815882327798,278.0,0.0,0.0,inf,59775.0300926883,122359486.59973297,2.196116690223428,1.434326171875,0.732421875,0.7450419603424983
65048.60699007143,255.0467532380164,553064.6993796887,147.48391983458365,6.040316911881615,77283.49860483358,20.60893296128896,38.19947940080699,235.0,0.0,0.0,inf,59583.29021912751,121966995.07855402,2.00762801078536,1.40380859375,0.762939453125,0.8774640102367502
28445.92359098875,168.65920071340744,204397.9291042025,54.50611442778734,2.979654374825718,31523.45322760508,8.40625419402802,23.41565247771997,500.0,0.0,0.0,inf,26055.746590394083,53336113.27053669,2.0953675069881483,1.708984375,0.640869140625,0.5526854406420347
10296.85990132685,101.48242667541908,105437.41036267728,28.116642763380604,2.228463325381451,34285.24524921381,9.142732066457016,24.44169597671517,703.0,0.0,0.0,inf,9434.860450198576,19313159.34155649,3.0918568665857142,1.617431640625,1.068115234375,1.1335010820136386
37961.980673280654,194.84792456848575,365097.6214587826,97.35936572234202,4.06186728591253,66591.55812948104,17.75774883452828,39.17960766028176,440.0,0.0,0.0,inf,34778.75983557954,71192121.38343132,2.503119714916413,1.46484375,0.6103515625,1.0820167306353488
142281.7394116334,377.2205081083,663686.0322611806,176.98294193631483,5.132498246854975,113841.15788284988,30.357642102093305,73.7136180027953,374.0,0.0,0.0010666666666666,inf,130350.25845163508,266826979.05049703,2.5459462306750544,1.678466796875,1.678466796875,0.9556273292676613
141656.59645994857,376.3729492300463,632285.1646252155,168.6093772333908,5.1103741132267295,109707.59955752076,29.255359882005536,74.93506215317751,345.0,0.0,0.0010666666666666,inf,129753.84463477287,265606119.9673801,2.595999081425558,1.708984375,1.708984375,0.923491059705434
71097.57322177764,266.64230989006575,313515.4376509536,83.60411670692096,3.351186859775797,54984.78869468922,14.662610318583791,34.20659430934025,578.0,0.0,0.0,inf,65124.52793592881,133309908.68484628,1.7490342146007152,1.220703125,1.0986328125,0.4728796024738082
137441.4890991713,370.7350018818164,752897.9393112934,200.7727838163449,6.7144181416718105,104319.02039791804,27.81840543944481,54.04247570542994,227.0,0.0,0.0,inf,125898.08279286318,257713375.4769909,1.93757115979905,1.220703125,1.0986328125,0.7053818264130641
21723.66178427487,147.38969643327837,363690.8532871959,96.98422754325225,5.662997912038807,76967.9263144495,20.52478035051987,30.343363433212268,307.0,0.0,0.0,inf,19898.42850667033,40732083.15315417,2.410102688139803,1.3427734375,0.823974609375,0.8351012462387725
38628.14220870396,196.5404603525471,328722.1682031535,87.65924485417426,4.691379615800885,69453.56713573562,18.520951236196165,44.99666542440319,430.0,0.0,0.0010666666666666,inf,35382.41498080533,72427803.46570852,3.133207899092989,2.197265625,0.8544921875,1.136859739988488
31439.627179119598,177.31224165839592,177018.09161129192,47.20482442967785,2.673068341524279,40204.90510162288,10.721308027099436,39.89620161087274,870.0,0.0,0.0010666666666666,inf,28797.906600744835,58949314.81172468,3.183493208745967,2.349853515625,0.67138671875,0.7890246523774906
530608.6598520073,728.4397723376004,937946.2729100029,250.1190061093341,3.1600448423396763,69718.6360210494,18.59163627227984,56.27063467196781,863.0,0.0,0.0205333333333333,inf,486051.849400767,994948135.72337,0.9682885586922606,0.762939453125,0.6103515625,0.2436631155653704
1734718.247214831,1317.0870741361257,2665398.0966598256,710.7728257759535,9.17795642106906,244829.52269146856,65.28787271772495,221.54416059501037,209.0,7.0,0.0578666666666666,inf,1588958.0444775538,3252597117.0455527,1.7728770767960649,0.79345703125,0.701904296875,0.6147549397042512
198028.4274898973,445.0430948701377,1061036.640542912,282.94310414477656,8.929743803612435,101700.48695958072,27.12012985588819,49.42452525997046,131.0,0.0,0.0,inf,181450.08577020065,371428325.5716007,1.4012379826673438,0.8544921875,0.518798828125,0.312146925387142
99487.60450450564,315.41675291542964,478618.1233254621,127.63149955345656,3.994078931156924,59244.61754530712,15.798564678748566,41.34814353193937,500.0,0.0,0.0,inf,91128.33474416408,186539701.22130385,1.7162948436259342,1.28173828125,0.8544921875,0.575116359592005
202.26973268208616,14.222161573710862,38793.46279053332,10.344923410808883,2.2376915877379444,23799.555299205094,6.346548079788026,8.351966580456411,790.0,0.0,0.0,inf,185.27419324065983,379256.27356363065,7.569485392136831,3.448486328125,1.03759765625,1.9470665911476304
111.72549232541736,10.570077124143442,29905.77255343989,7.974872680917304,2.026721681640401,22553.12804313314,6.0141674781688375,7.77723426894436,919.0,0.0,0.0,inf,102.33952861783524,209489.01508070872,10.789695914521966,9.124755859375,0.579833984375,2.202415929463065
