EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std
-33.68159838594216,180.98200304307008,6.21046578493387,0.9777777777777779,-33.62499761331185,180.9926008839997,-33.3686308797554,181.0406151383567,-32.54343997202639,181.19608165337308,-33.92575674163695,180.9362687599476,-33.897000503058855,180.94165511977647
0.2111927458210182,0.052247970641286834,8.0,1.6625,0.27734525590212367,0.032234789317610396,0.5348351874243819,0.03606515501264543,1.4758507887165278,0.6773653437892054,-0.04067934531408047,0.0058320696818610724,-0.004552475290579913,0.012073313656005651
0.2136997912838721,0.04331036488042858,8.0,1.0916666666666666,0.2764223136575917,0.02536501536114538,0.513485315312865,0.022952990095789667,1.4126324331387443,0.6104609538408055,-0.03787952641025181,0.003111920088399591,-0.013683402885993274,0.003722395522698725
0.2165172433027032,0.037010880361119804,18.0,0.6129629629629629,0.2771712284770445,0.05847659925187797,0.5154981461312634,0.020497659327978347,1.3711822055171705,0.6432754412641138,-0.03731789431948624,0.004184148770146269,-0.015418709249546083,0.002029497264339981
0.22507602869632448,0.038994722672538576,18.0,0.47777777777777775,0.2675164032767502,0.0652346533400179,0.5243174083791406,0.019809614615387126,1.2682087605460692,0.5679476155483272,-0.036343110370346196,0.004228095893240895,-0.013809734077917158,0.0032255678379540355
0.22337188885562506,0.03342611203458572,10.0,2.34,0.3043325179174797,0.04338951208552283,0.5204226263469213,0.01897191865466843,1.4352724623589954,0.5481368603923709,-0.035681235754034535,0.003763065527929682,-0.013679201722972876,0.003670656362930974
0.22685110919463378,0.027915850091471475,14.0,1.1666666666666665,0.2835334226441878,0.04118109792894471,0.5191049187093292,0.016030261582514853,1.2974194101883174,0.4539828459807445,-0.034376109418355706,0.003119681730394643,-0.015610620640218209,0.0029890673406018117
0.22708684697856465,0.029157835410248696,16.0,0.43125,0.25527220467161416,0.018567227548276756,0.5200688760939425,0.01726443894301016,1.167629525933994,0.36737250975912844,-0.034923858414921446,0.0017893458628527685,-0.015699042179104308,0.0015729190266056334
0.2296217191494685,0.035024815633960316,16.0,0.5104166666666667,0.25695907561824166,0.013654212285840192,0.5223641643498999,0.021234542976145344,1.1871744199909133,0.4704141426734208,-0.03464423255115329,0.0024927426954816805,-0.016055537793371363,0.0024390883674792825
0.22098124774334074,0.03152497169071636,20.0,0.45499999999999996,0.25926027766762344,0.013116587292681838,0.516181587655535,0.015599223137432615,1.2334864912568502,0.4408452918771368,-0.035195224297025915,0.0017711814881828775,-0.01649291501690939,0.001658703164909667
0.22787493077732796,0.02722081434570149,16.0,0.3541666666666667,0.2590495368431013,0.0077005238653168615,0.5222548656206091,0.015678386306409837,1.172556445745402,0.31866079245187423,-0.03482281209435309,0.0024807807876339035,-0.01647955853492017,0.0018154248933268944
0.22926100490073573,0.02635520002256903,14.0,0.44523809523809527,0.27414797795975865,0.036840389340262236,0.5203684724580017,0.016593084054031353,1.2329145709151856,0.3793476223735945,-0.034308917214576524,0.00297011006971093,-0.016991763866196028,0.001429355794419651
0.22708569888867955,0.028000722066031356,14.0,0.43809523809523815,0.2610006212075952,0.026343646561609115,0.518256844367999,0.016465030388805525,1.1909217023646086,0.3698672063430711,-0.033438713598685915,0.0034146570481243315,-0.017727944807459862,0.0022704510671342376
0.23312919115036207,0.026001924015735343,14.0,0.588095238095238,0.2660560506419335,0.014144641992717533,0.5251198717816336,0.018201473039608812,1.172835578857688,0.30633779133950173,-0.031371296309969446,0.002650970193290282,-0.019720436229060046,0.0016160549653525846
0.2253458641204021,0.026630157669097584,12.0,0.35555555555555557,0.2987187196529628,0.054515637174918655,0.5233521760549424,0.017167941167497487,1.3715431220999994,0.46586545605158153,-0.03481109715170326,0.0036775696868008513,-0.018511341098282025,0.001889497187568803
0.22094820006544583,0.033203812613692346,24.0,0.525,0.288402017748397,0.04007969528787377,0.5255561918352446,0.018831524303825738,1.3728298750868302,0.5034889513713323,-0.037297170753073317,0.001812129075846151,-0.017265240757001723,0.0013941138598018185
