,mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
0,458.10526315789474,0.3305656163760893,0.43040567385620104,166.66666666666666,142.4487958362886,360.0,77.31958762886597,9.0,9.0,50.0,50.0,416.0,197.171104486546,151.43384868092005,196.6575013557992,35.838593358403074,6664.302623633117,3023.696368084547,2.204025078038779,68.7892580225336,31.210741977466405,11684.594445586714,1996.5954538690492,1.11358361771071,5.562057437794511
1,441.3333333333333,0.32276915662399985,0.30318154356412785,178.57142857142858,148.6290953222354,336.0,91.46341463414635,12.0,8.0,34.285714285714285,22.857142857142858,320.0,133.80412122630176,142.4487877900586,133.56475155198268,39.855618552339706,3539.7312415659226,3491.4102809389515,1.0138399548431116,50.34362102136836,49.65637897863165,7816.608570408936,785.4670479040625,1.8492757419152688,5.43406450836976
2,656.4705882352941,0.03497906960902504,0.05307682188426956,98.6842105263158,91.50673995057257,656.0,85.22727272727273,18.0,3.0,54.54545454545455,9.090909090909092,96.0,34.84337248402637,22.962730402159966,34.84337248402637,3.1640422763386975,105.14982701595942,94.68912218985888,1.1104741979245096,52.61728378468574,47.382716215314254,201.2694664699082,1.4305172640898876,0.8274194603282989,3.918420046849112
3,647.2631578947369,0.0430762731544619,0.03855311622686235,100.0,92.86107739564537,638.0,82.41758241758242,15.0,1.0,40.54054054054054,2.7027027027027026,128.0,24.954011755681744,27.88168459229329,24.939019857809672,3.8428010954723355,577.1948174996658,153.03324403478945,3.771695628228665,79.04308912571572,20.956910874284265,832.443135083254,102.21507354879884,1.965838336653733,4.002295772529689
4,614.1714285714286,0.03857393394377792,0.05200685153903248,100.0,97.82323243563235,600.0,84.26966292134831,11.0,2.0,32.35294117647059,5.882352941176471,112.0,31.941122305229776,23.691008115870005,31.909907780074704,3.4426191490791354,38.83632632210255,125.59901324465932,0.30920884900944023,23.617992594794224,76.38200740520578,177.03030733788674,12.594967771124878,1.0677014233670445,3.9523558840045863
5,649.7777777777778,0.04755747459215926,0.050592349768993905,100.0,92.53731598830767,640.0,83.33333333333333,20.0,2.0,57.142857142857146,5.714285714285714,120.0,32.87378460545293,30.901790157216375,32.87298996726271,4.229103459356869,142.74155454863035,149.50204021431077,0.9547799772097473,48.8433475041319,51.156652495868094,392.2821112046306,100.0385164416895,1.5600254099673732,4.142489200960064
6,653.3333333333334,0.050805920480351416,0.066479320130994,100.0,92.05848138782578,646.0,78.125,30.0,11.0,73.17073170731707,26.829268292682926,168.0,43.433155818916084,33.19320138049626,43.40509623922046,4.4303948993976885,87.43056660959664,109.28650109702266,0.8000124968039493,44.44483014559224,55.55516985440776,257.79651578482776,61.07944807820845,1.1323409859868951,4.242872526599137
7,639.047619047619,0.047182103195695525,0.055745537889552894,100.0,94.08433348445705,624.0,83.33333333333333,21.0,7.0,51.21951219512195,17.073170731707318,120.0,35.62405326084761,30.151610708868283,35.55933617285529,4.180250393228211,119.50601823722502,49.00642561743675,2.4385785482527447,70.91821559498378,29.081784405016226,281.7140471546195,113.2016032999577,1.3437841375328905,4.1440506524093275
8,655.7948717948718,0.04490792361625842,0.07096605389742439,100.0,91.67299455825297,648.0,84.26966292134831,24.0,9.0,63.1578947368421,23.68421052631579,112.0,46.539174217449386,29.45038601049809,46.522028857037924,4.088292272908847,33.00643606955194,181.45081957289995,0.181902931864638,15.390682852242143,84.60931714775785,231.75121419111855,17.293958548666662,0.7488551376641782,4.124386965927874
9,647.4,0.04116385795820537,0.059919703577947715,100.0,92.83064923448062,640.0,85.22727272727273,25.0,8.0,64.1025641025641,20.512820512820515,104.0,38.79201609636335,26.649481642142156,38.79147374410997,3.7490110476865834,122.87593827098542,82.73900536208072,1.4851029177019748,59.76021786153145,40.23978213846855,216.15429077188284,10.53934713881672,0.9162057179597042,4.0538365540201236
