,mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
0,741.6666666666666,0.08531814761622314,0.11119055786339516,94.9367088607595,81.4477842636857,708.0,69.44444444444444,16.0,8.0,69.56521739130434,34.78260869565217,232.0,82.46633041535141,63.27762614869882,82.27833255214544,6.591888077297522,506.8550352243497,1842.0752428752821,0.2751543603795485,21.578121749718917,78.42187825028108,2431.2474540999497,82.31717600031791,1.123831975072134,4.803667490043972
1,817.8823529411765,0.06938298259094884,0.07851786653798605,87.20930232558139,73.72132487483697,824.0,66.3716814159292,10.0,7.0,62.5,43.75,216.0,64.21837743200929,56.74711705556192,64.06051826203094,5.383412227544204,1444.5627918426746,1894.6040464538978,0.7624615784741099,43.26117447248001,56.738825527519985,3396.5602534328445,57.39341513627184,1.3937882604622622,4.6884964085726315
2,835.84,0.07820328566544983,0.09124079232837681,85.22727272727273,72.20972250261192,824.0,61.98347107438016,21.0,13.0,87.5,54.166666666666664,264.0,76.26270385975047,65.36543429060958,76.09862022402245,5.57981661973819,1822.722426304904,899.6920383855464,2.025940375748674,66.95242219527933,33.047577804720675,2912.783724239543,190.3692595490926,1.3521316295356118,4.815345929697091
3,807.2,0.06676690215410543,0.06556365556231447,79.7872340425532,74.6315376379335,774.0,65.21739130434783,10.0,7.0,52.63157894736842,36.8421052631579,168.0,52.922982769900244,53.894243418793906,52.862650650483026,4.622822030131255,563.1945678768744,109.14047779164999,5.160272149000641,83.76695094286984,16.233049057130152,1065.8769377032688,393.5418920347444,1.7142977606162604,4.606955212322161
4,792.75,0.08421140654208423,0.08836646466548437,96.15384615384616,76.25059346947508,804.0,65.78947368421052,22.0,17.0,70.96774193548387,54.83870967741935,288.0,70.05251486356273,66.75859253623727,69.94548196596098,6.865614135075945,144.18601638692556,877.3838127791788,0.1643363078812744,14.114161584492265,85.88583841550775,1029.2627030190274,7.692873852923077,1.5894218687588049,4.808088944395293
5,400.0,0.0,0.0,150.0,150.0,400.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,-inf
6,680.0,0.1996536793938487,0.2823529411764706,102.73972602739725,90.0296568281316,680.0,77.31958762886597,1.0,1.0,100.0,100.0,192.0,192.0,135.7645019878171,0.0,12.71006919926564,141.1835926428838,345.78481181196844,0.40829899932000746,28.992351731922927,71.00764826807708,531.8370005846796,44.868596129827345,,
7,775.2727272727273,0.07447195626278158,0.10009580325279002,93.75,77.81524173674889,760.0,67.56756756756756,24.0,21.0,75.0,65.625,248.0,77.60154637634484,57.73607663718193,77.51088633217917,5.7937435087427875,236.96101776650613,1274.4992830318004,0.18592479487537983,15.677621016003574,84.32237898399643,1527.1517922022972,15.691491403990817,1.0723860192097088,4.72595482098579
8,800.2285714285714,0.06936765683585218,0.08622057002168639,84.26966292134831,75.31716932883936,784.0,61.98347107438016,25.0,19.0,73.52941176470588,55.88235294117647,256.0,68.9961635762112,55.50998093310137,68.98613270208956,4.974009239650854,264.67682694958256,563.449022278666,0.46974405222888266,31.960942554352282,68.03905744564771,1066.4413117387392,238.31546251049056,1.230325457509029,4.683598573516961
9,773.5757575757576,0.05778143239232292,0.08357671355109249,88.23529411764706,77.81455569752406,784.0,69.44444444444444,25.0,13.0,78.125,40.625,184.0,64.65291950097846,44.69831533670362,64.65291950097846,4.4511645176798,33.195676547641085,274.4619580031866,0.12094818819027615,10.789810757046848,89.21018924295315,330.90133857691677,23.24370402608907,0.9231233583937943,4.503314293595948
10,772.6060606060606,0.058518773064797226,0.07930289167043189,86.20689655172414,77.91693946357135,768.0,70.09345794392523,25.0,13.0,78.125,40.625,160.0,61.26989472816156,45.211958729093034,61.24489774666948,4.478198784490979,704.9927521482382,892.0741424477796,0.7902849310414881,44.14296949825435,55.85703050174564,1611.8051458168502,14.738251220832218,1.0543863870494945,4.51401788946202
11,781.5555555555555,0.06880971794445585,0.08122727902684178,89.28571428571429,77.12613443312308,784.0,66.96428571428571,24.0,15.0,68.57142857142857,42.857142857142854,224.0,63.48363118608945,53.778617335700275,63.35017033625602,5.2664510966894555,1448.9006497288244,512.1392922344822,2.829114406370225,73.88430081022464,26.11569918977535,2113.0322048267108,151.99226286340408,1.3417285430922221,4.646839346990524
12,778.3157894736842,0.05858038704230747,0.07767531667996576,86.20689655172414,77.34455582956313,772.0,69.44444444444444,27.0,15.0,72.97297297297297,40.54054054054054,168.0,60.455925424385974,45.59404018850751,60.390547782784246,4.420044971868817,253.65942593738313,1174.882061528524,0.2159020332707878,17.75653197075502,82.24346802924498,1430.6001362607972,2.0586487948901473,1.1038095625976942,4.519821300383539
13,802.9090909090909,0.07534093649160079,0.09019136634626286,88.23529411764706,75.1225829111742,800.0,61.98347107438016,26.0,13.0,81.25,40.625,288.0,72.41546796092669,60.491922826710734,72.27551452601358,5.348169617993016,467.8383713511754,891.2823383351155,0.5249047930480495,34.42213543042551,65.57786456957449,1413.2249313750367,54.10422168874595,1.3093754600452148,4.751924852863763
14,795.6666666666666,0.06886048008964184,0.08002618842159928,85.22727272727273,75.7452959124043,790.0,63.02521008403362,32.0,14.0,91.42857142857143,40.0,248.0,63.674170587452494,54.789988657991685,63.66914480342892,4.981943965462013,767.6052266188851,658.1552471109453,1.1662981188532404,53.83830178787379,46.16169821212621,1893.3747952413069,467.6143215114763,1.3702187666097714,4.660327058670715
15,793.1428571428571,0.061018168593319565,0.08678421087776936,90.36144578313252,75.92259001957949,792.0,65.78947368421052,23.0,12.0,67.6470588235294,35.294117647058826,248.0,68.83227697048221,48.39612457573003,68.79969421353145,4.5835526720878645,157.41817567607092,278.2098451308833,0.5658253236941123,36.13591600110356,63.86408399889644,499.67189608104604,64.04387527409179,0.9597238729069403,4.573374278025465
16,839.4666666666667,0.0594841322098471,0.08330525730174487,82.41758241758242,71.71651579485459,832.0,63.559322033898304,22.0,14.0,75.86206896551724,48.275862068965516,216.0,69.93198666290476,49.93494618575965,69.92328053318998,4.16111793147143,576.8857122906177,1079.4140438792178,0.534443400622615,34.82978912130349,65.17021087869651,1735.4941431291127,79.194386959277,0.9847001237046099,4.600877537111647
17,813.8823529411765,0.06325500542404663,0.08676057535971124,88.23529411764706,74.01506032166603,820.0,64.65517241379311,27.0,17.0,81.81818181818181,51.515151515151516,248.0,70.61290121629204,51.48213264982995,70.54253872970258,4.7438115197728665,458.0064780185573,799.1890854713342,0.5730890052739407,36.430806098866725,63.56919390113327,1380.1547408057231,122.95917731583161,1.0324188533048024,4.6272120458305634
18,794.9714285714285,0.07099392495223723,0.08332400665304271,94.9367088607595,75.86704700964164,800.0,66.3716814159292,24.0,18.0,70.58823529411765,52.94117647058823,272.0,66.24020460326457,56.43814193917282,66.05565442086588,5.650768261974938,863.0869422928016,436.9270335033399,1.975357156027756,66.39058951379646,33.60941048620354,1680.9519790217669,380.93800322562527,1.3543021543189342,4.6875905325103195
19,787.1111111111111,0.07668759909455747,0.08687309329810187,92.5925925925926,76.66991561800343,780.0,65.78947368421052,28.0,17.0,80.0,48.57142857142857,264.0,68.37877699152818,60.361661331760565,68.05673503536201,5.872911243665093,712.9142308451907,797.6382166830199,0.8937814361626828,47.19559602261852,52.8044039773815,1969.0533495540215,458.5009020258109,1.4341155100549454,4.738005467747639
20,814.1714285714286,0.07729924112787936,0.07817282454594378,89.28571428571429,74.13731191794878,816.0,63.559322033898304,22.0,13.0,64.70588235294117,38.23529411764706,272.0,63.646080236034685,62.93483357657287,63.471869365034784,5.849115664203154,705.7862816354668,1459.3230918245245,0.4836394939471935,32.598181426168445,67.40181857383156,2489.353606263864,324.2442328038727,1.6783723246072484,4.746105852370017
21,826.0571428571428,0.08144596986396185,0.08660541386076034,83.33333333333333,73.096495162039,824.0,61.47540983606557,26.0,19.0,76.47058823529412,55.88235294117647,256.0,71.54102072978009,67.27902516305329,71.53134672305451,5.780167260545486,1862.1450434333424,1027.4438424772181,1.812405667781918,64.44325185887291,35.55674814112709,3219.8055956757953,330.21670976523467,1.56028354519571,4.818251295786555
22,814.25,0.07922083346762986,0.09742240672145808,85.22727272727273,74.12502583968339,808.0,60.483870967741936,24.0,15.0,77.41935483870968,48.38709677419355,288.0,79.32619467294724,64.50556365101761,79.29932493056474,5.640124031956634,1545.2922745949413,1740.0707635931635,0.8880628919964072,47.03566262336653,52.96433737663347,3357.6831536793206,72.32011549121596,1.24955405923301,4.812624456211153
23,829.9428571428572,0.06093430211148899,0.0880350165414907,87.20930232558139,72.57139345727815,832.0,65.21739130434783,29.0,20.0,85.29411764705883,58.8235294117647,232.0,73.06403315706348,50.571988792415205,73.05797100951875,4.6332942456632145,418.4999592444631,872.846847828027,0.47946551022765255,32.408022148071225,67.59197785192879,1397.105186171747,105.75837909925694,0.92751638202644,4.610711766471606
24,844.0,0.06086002415067435,0.0727274110519266,80.64516129032258,71.3450545952766,832.0,63.02521008403362,21.0,12.0,67.74193548387096,38.70967741935484,208.0,61.381934927826045,51.36586038316915,61.31625936773376,4.266233185976742,624.1184396214576,1065.2748903550764,0.5858754817861397,36.94334697237894,63.05665302762107,1792.7538729555297,103.36054297899565,1.3101709758542501,4.609809705638683
25,776.6486486486486,0.09382402783020907,0.0893714473159528,93.75,77.91802657713771,768.0,66.96428571428571,25.0,15.0,69.44444444444444,41.666666666666664,256.0,69.41021378570863,72.86830442510508,69.2050094525919,7.1915856542913685,1850.0207293098624,989.2182958371951,1.8701845053766954,65.1590342667272,34.8409657332728,3040.438234337476,201.19920919041832,1.819751115450831,4.855611502273645
26,822.7878787878788,0.05276044378875874,0.07654000210614541,80.64516129032258,73.12043866893445,816.0,66.3716814159292,24.0,15.0,75.0,46.875,160.0,62.976185975335156,43.41065362885992,62.97568975406303,3.8105895419065265,40.75944285787677,505.8188941467805,0.08058109993425638,7.4572005691344225,92.54279943086556,562.2797765747897,15.70143957013246,0.9172100623178725,4.477692947809808
27,818.2857142857143,0.06767451367275132,0.08870477699713789,82.41758241758242,73.64807961724694,824.0,62.5,21.0,15.0,61.76470588235294,44.11764705882353,232.0,72.58585180565798,55.377087759645654,72.58241944477153,4.873609209666836,560.4760955569384,980.6469844842927,0.5715370611695545,36.36802944654774,63.63197055345226,1760.6388953459136,219.5158153046826,1.1224599408198994,4.687888696231308
28,813.6,0.06133273650560073,0.07923283729974678,87.20930232558139,74.0177341866357,824.0,63.02521008403362,21.0,11.0,72.41379310344827,37.93103448275862,264.0,64.46383642707399,49.900314420956754,64.39237626679252,4.525841563991304,647.7134929832312,876.7721792704515,0.7387477708544351,42.48734538945855,57.51265461054146,1629.841276320617,105.35560406693423,1.1486096122726517,4.596171304198592
29,796.5714285714286,0.07365152917299832,0.08455403252803226,94.9367088607595,75.73839225146477,792.0,66.96428571428571,25.0,17.0,73.52941176470588,50.0,264.0,67.35332648232969,58.66870380980552,67.3385291541961,5.763622061388854,653.3198120763653,1010.4964728669736,0.6465334908322549,39.26634316472111,60.73365683527891,1721.1179780089678,57.301693065628996,1.3953509086169742,4.717265655779431
