VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
370667.11800218135,608.8243753789689,841004.3422137671,224.2678245903379,5.9770662064468,142659.5736789685,38.042552981058265,139.3390235074969,401.0,35.0,0.0594666666666666,inf,339521.6676252288,695000853.6288433,2.248386709192188,1.007080078125,0.54931640625,0.975681693226213
7900.101095448886,88.88301546386661,248954.1456466756,66.38777217244682,5.086332286822326,81671.63979939885,21.77910394650636,31.356770877433075,380.0,0.0,0.0013333333333333,inf,7236.448643312508,14813010.372860704,4.031102448750495,1.64794921875,1.220703125,1.4128713700253166
28586.12298248089,169.07469418442977,402231.7649379305,107.26180398344812,5.893805960962451,115309.69134575783,30.749251025535425,43.769365580349465,400.0,0.0,0.0285333333333333,inf,26184.388015712462,53599442.26816341,2.7996895557611503,1.5869140625,1.129150390625,1.014991420632054
14375.534942978487,119.91924692360544,272964.5726411367,72.79055270430312,4.989398071388107,95275.40994671371,25.40677598579032,35.43196988498139,478.0,0.0,0.0154666666666666,inf,13176.546973943066,26972391.655661456,2.87735230935752,1.40380859375,0.579833984375,0.9678531243277428
6611.176081851972,81.30953684239869,232829.6613986988,62.087909706319685,4.986203170389725,93824.96566070888,25.019990842855695,32.85451801100064,479.0,0.0,0.0005333333333333,inf,6055.78259554715,12396186.973085016,4.584274833107119,1.953125,1.251220703125,1.408358163916034
6499.282438782864,80.62029470985725,219479.57503338988,58.52788667557064,4.806204683956377,85860.53746335133,22.89614332356036,40.88052518681437,426.0,7.0,0.0016,inf,5953.790747437376,12187409.660004308,5.304844475608329,2.01416015625,1.190185546875,1.5746115469179671
4423.259568553182,66.50802786001307,186676.2934218354,49.78034491248944,4.514528834518427,73472.912038638,19.5927765436368,34.279519731637826,457.0,4.0,0.0008,inf,4051.69505207562,8293819.771598794,5.463829021250626,2.25830078125,1.129150390625,1.6354983395311125
4713.63094663155,68.65589971714118,199648.6232285136,53.239632860936965,4.671207758040552,70735.46475126068,18.86279060033618,28.61228911148484,403.0,2.0,0.0002666666666666,inf,4317.568943910776,8838063.628185358,4.388442642886603,2.166748046875,1.129150390625,1.432552897435323
4241.468403030714,65.12656123089332,180698.7596119652,48.18633589652406,4.451786368248448,73863.40186509509,19.69690716402536,38.30180030590227,417.0,6.0,0.0013333333333333,inf,3885.078110554426,7952754.89230491,6.27009954557189,2.44140625,1.068115234375,1.6891784664655822
3931.5010246849424,62.70522039829775,175314.27115741963,46.75047230864524,4.391876223453582,71183.8783735385,18.98236756627693,34.896729152217624,431.0,4.0,0.0010666666666666,inf,3601.9334412019825,7373157.754140458,6.092207136369091,2.471923828125,1.0986328125,1.7526636416831276
4183.484683987209,64.67986306672395,189839.55310255592,50.623880827348245,4.578738555289697,71891.72845293922,19.17112758745046,25.519634610453075,452.0,0.0,0.0,inf,3831.965362025544,7844033.096066289,4.439699092173512,2.01416015625,1.190185546875,1.420726484405637
5187.553430810669,72.02482840503265,204519.5141240072,54.53853709973525,4.7264921065674965,87024.17730771308,23.20644728205682,39.7234134865854,450.0,8.0,0.0008,inf,4751.706543458399,9726743.294459345,5.855628443183749,2.227783203125,1.15966796875,1.71592744761885
4394.995861037864,66.29507513155515,194257.51752035355,51.80200467209428,4.631985650208194,79705.79757428152,21.25487935314174,28.08597327507614,478.0,0.0,0.0,inf,4025.7766994078297,8240764.903687827,4.750757271076868,2.25830078125,1.129150390625,1.5856333174274255
3523.4158312520567,59.36001686105976,175677.8360499888,46.84742294666368,4.509528883492562,71240.54350263903,18.997478267370408,25.79198145827187,425.0,0.0,0.0,inf,3227.7028857629703,6607107.8071568,4.861098181023478,2.197265625,1.190185546875,1.551939334609192
4194.957186198331,64.76935849553773,187324.7035173955,49.95325427130547,4.5467223630109945,71094.65336876831,18.958574231671548,25.18852133482576,443.0,0.0,0.0,inf,3842.671587061297,7865948.738714475,4.31823952144488,1.983642578125,1.15966796875,1.3796915850098463
4351.689100214145,65.96733364277333,190103.5896438297,50.69429057168792,4.587924864079326,63530.38922518293,16.94143712671545,23.02936393969262,350.0,0.0,0.0,inf,3986.0365976878966,8159416.915467124,4.0613402320972645,1.77001953125,1.15966796875,1.2816030603593282
3198.575543879046,56.55615996280729,167753.39177030622,44.73423780541499,4.420773024126424,54606.91663984691,14.561844437292509,20.139499364183877,302.0,0.0,0.0,inf,2929.855465209737,5997414.137284331,4.157872826050175,2.044677734375,1.190185546875,1.3396694945674554
3150.988122408854,56.136344905933264,165133.8722558151,44.03569926821736,4.3951150228635125,52986.6008770278,14.12976023387408,19.564521262794667,299.0,0.0,0.0,inf,2886.7530834291824,5909183.561779536,4.076849828305378,2.105712890625,1.0986328125,1.3539926498362622
3162.490558021869,56.23755650744622,167933.9078737211,44.78237543299229,4.442757124105071,57407.0609879392,15.308549596783786,21.39368890561896,316.0,0.0,0.0,inf,2897.0631455227904,5930288.258885152,4.605192073328936,2.3193359375,1.220703125,1.4832994125128764
3298.920543304582,57.4365147192799,171056.808336204,45.6151488896544,4.46196137338096,61180.6521683049,16.31484057821464,21.93765546732664,335.0,0.0,0.0,inf,3021.7846903454024,6185593.261137039,4.386388642349614,2.13623046875,1.15966796875,1.410908669061246
3797.8490471476407,61.62711097412313,182184.53982491893,48.58254395331171,4.566442884420225,64009.13024690733,17.06910139917529,22.904408678959303,342.0,0.0,0.0,inf,3478.82386754242,7121152.456859333,4.2458140792994765,1.861572265625,1.129150390625,1.3356385224028704
3881.229054803959,62.30620740111962,184827.73968560004,49.28739724949335,4.599145116866082,66751.01162841618,17.800269767577646,25.71511131991771,344.0,0.0,0.0,inf,3556.57107031775,7280300.980940434,4.55296520211065,1.678466796875,1.251220703125,1.4042919477622973
3986.7847410608206,63.14105390569412,175024.69772817398,46.67325272751306,4.49048513103007,74311.47142136564,19.81639237903084,39.922071362219256,358.0,6.0,0.0010666666666666,inf,3651.807472032699,7475249.895250935,7.336880450516704,2.777099609375,1.220703125,1.8953442920968608
3862.578558750054,62.14976062729064,170930.55429685646,45.58148114582839,4.429823838490671,70271.17452891602,18.738979874377605,37.840604495286,389.0,6.0,0.0010666666666666,inf,3538.0483553389217,7242384.983378773,6.878906352394015,2.471923828125,1.129150390625,1.839099173864865
3690.109949586696,60.74838065593487,178973.08824602253,47.72615686560601,4.531487335215534,64278.516562943405,17.14093775011824,23.22583119914395,388.0,0.0,0.0,inf,3380.495771688326,6919874.844646003,4.366290784949908,1.922607421875,1.15966796875,1.4243186830591636
3352.118941154361,57.89751188371835,172866.2675495765,46.09767134655373,4.525253242646428,60314.0803678735,16.08375476476627,21.979450295306147,316.0,0.0,0.0,inf,3070.460305058849,6285232.244455464,4.342578155153294,1.64794921875,1.15966796875,1.3264378820205756
3339.771113134432,57.791098182471366,171863.36208304728,45.83022988881261,4.506400667144541,53050.48381781967,14.146795684751911,21.54111278910828,257.0,0.0,0.0,inf,3059.2148672888784,6262212.833340334,4.14240005352733,1.800537109375,1.190185546875,1.3327721039907396
3388.983472339107,58.2165976978553,172072.0391710561,45.88587711228162,4.44789506400387,66975.1000185048,17.860026671601283,25.4468958716933,396.0,0.0,0.0,inf,3104.5537298053696,6355021.484911592,4.829569752059194,2.227783203125,1.15966796875,1.5124345931435672
20676.254158861797,143.79242806589002,322721.473221303,86.05905952568081,5.228886878898113,91082.04140179954,24.28854437381321,34.90562646797809,407.0,0.0,0.0234666666666666,inf,18938.9370666736,38768004.17548086,2.6442257317729188,1.556396484375,0.640869140625,0.919611496000204
5342.887377251726,73.09539842962647,211536.4027505102,56.40970740013605,4.762945770948388,75330.86457384189,20.088230553024506,26.63493008615267,463.0,0.0,0.0,inf,4894.036611811272,10018092.944377672,3.7219728288240654,1.220703125,1.220703125,1.2180865228438835
5120.838378092085,71.56236577390099,212550.36916089852,56.68009844290628,4.8330911802882,66303.03287326393,17.680808766203715,23.88230224311167,376.0,0.0,0.0,inf,4691.14354638525,9602770.839450607,3.474208626797433,1.129150390625,1.0986328125,1.1625939471009512
6540.545103973899,80.87486665550715,231359.3169466682,61.69581785244485,4.935268039332585,73822.99938420704,19.68613316912188,29.905790866057934,390.0,3.0,0.0008,inf,5991.322161229423,12264236.464036629,3.718063316079464,1.40380859375,1.068115234375,1.2140756551181393
6365.442377976914,79.78437797050852,221918.478142018,59.17826083787147,4.857909650433057,81037.7502713181,21.61006673901816,39.01496118786894,388.0,8.0,0.0016,inf,5830.766989585481,11935580.02768148,4.894544216030969,1.77001953125,1.190185546875,1.503822562184215
6963.736518246376,83.44912074929702,219498.72035788395,58.53299209543572,4.789722276301658,93063.0059179082,24.81680157810885,41.51802580486662,452.0,5.0,0.0016,inf,6378.634202759751,13057064.21304921,6.230691258793236,3.35693359375,1.068115234375,1.9843531783463093
23640.325528912068,153.7543487760069,368017.63507564086,98.1380360201709,5.580357908631539,163507.93072068528,43.60211485884941,75.68011512070969,482.0,31.0,0.0226666666666666,inf,21654.067904072424,44325876.999636255,8.135835349479883,9.735107421875,9.94873046875,2.0363375669050323
6187.584894570839,78.66181300271072,222698.75456947845,59.38633455186092,4.849926022976105,83506.21162136232,22.268323099029956,29.19637045255017,464.0,0.0,0.0016,inf,5667.838879378784,11602066.18608837,3.785930414542877,1.678466796875,1.068115234375,1.2321548089783818
4951.399888272232,70.38165402607714,201250.97953293828,53.666927875450206,4.736344620284229,75830.91274404772,20.221576731746055,36.89578073902948,359.0,8.0,0.0013333333333333,inf,4539.17593119163,9291693.131149268,5.292154920524836,1.861572265625,1.15966796875,1.567596402652792
5029.695849698567,70.92048579164232,206031.98960865405,54.941863895641085,4.75248166570508,71111.92532001415,18.963180085337108,26.201682984509088,374.0,0.0,0.0,inf,4607.1060691341845,9430746.123517675,3.916913472593997,1.251220703125,1.129150390625,1.215807570851687
3745.321863709648,61.20065743159598,182626.04495470316,48.7002786545875,4.584923410269096,72218.00783148223,19.2581354217286,25.995931176767808,449.0,0.0,0.0,inf,3430.9675163715056,7023190.506012472,4.675177040661049,1.983642578125,1.15966796875,1.4653027762763802
3665.465632301592,60.54325385772234,172402.79545108683,45.97407878695649,4.425913931945701,63775.91932498484,17.006911819995956,30.034022345091348,333.0,4.0,0.0005333333333333,inf,3357.508413576561,6872819.72259122,5.131004058298804,2.227783203125,1.0986328125,1.6025115348066892
