mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
827.0,0.0710032321930021,0.0877308689103606,87.20930232558139,72.9118639150022,822.0,63.559322033898304,20.0,12.0,86.95652173913044,52.17391304347826,256.0,72.55342858886821,58.71967302361279,72.54821745799619,5.214684637676565,524.4892685050058,974.5873697797484,0.5381654685546948,34.98748863868143,65.01251136131857,1597.5819254958496,98.50528721109544,1.2273977142523207,4.732633944553923
867.5555555555555,0.0475269851548003,0.0741463666659732,78.125,69.31302063503317,872.0,63.559322033898304,18.0,12.0,69.23076923076923,46.15384615384615,176.0,64.32609232532437,41.23230000985349,64.32535642567355,3.293423261801432,131.97866469302676,316.69933316967195,0.4167317416557965,29.415007047752304,70.58499295224769,475.0920433359405,26.41404547324177,0.7617690660428456,4.418711061735551
829.4285714285714,0.076761026524391,0.0942110930950213,83.33333333333333,72.7445752972321,832.0,61.47540983606557,23.0,14.0,85.18518518518519,51.851851851851855,256.0,78.14137235852768,63.667788571516304,78.1211468185594,5.405153223308688,430.30388515831766,290.05088836094274,1.4835461721559786,59.734994613291406,40.2650053867086,934.3331414997392,213.9783679804788,1.2483670377361062,4.801359916293475
859.6923076923077,0.0850938224206001,0.0769167410614269,83.33333333333333,70.30088571388116,872.0,61.98347107438016,20.0,12.0,80.0,48.0,248.0,66.12473062326984,73.15450456712517,66.11234075420413,6.116175953104352,750.9752999613193,926.1261099328244,0.8108780131636614,44.778168781619456,55.221831218380544,2146.3467785337625,469.24536863961913,1.9239616485239015,4.845580232562497
915.2592592592592,0.0571758732420957,0.0747591643390688,74.25742574257426,65.76436199055239,912.0,59.05511811023622,21.0,13.0,80.76923076923077,50.0,208.0,68.42401737581734,52.33074739106181,68.19949851452822,3.739017308100911,637.6786194024833,575.7775753282895,1.1075086052785226,52.550608927746566,47.44939107225343,1237.7191248169538,24.26293008618122,1.1245134272435555,4.6386503341994745
904.0,0.0532672570714489,0.0754311730319333,75.75757575757575,66.55905917889031,904.0,60.97560975609756,19.0,10.0,73.07692307692308,38.46153846153846,192.0,68.18978042086772,48.153600392589865,68.18908621832338,3.5932626304674944,528.6110212055839,503.2512814980127,1.0503918035381523,51.228833519798414,48.77116648020158,1038.9826074365471,7.120304732950434,0.9581366172363464,4.568980505529295
851.4666666666667,0.0696326701824678,0.0881855729980179,82.41758241758242,70.80693091473772,854.0,60.97560975609756,22.0,14.0,75.86206896551724,48.27586206896552,256.0,75.0870758887123,59.28989757136529,74.98045722398098,4.990203060806315,969.8258394647752,1638.384401832068,0.5919403519591009,37.18357608252326,62.816423917476726,2728.913670185022,120.70342888817866,1.1894632133173442,4.743577137411437
845.75,0.0494863086262663,0.06988231974534,81.52173913043478,71.12138913227149,848.0,65.21739130434783,23.0,10.0,74.19354838709677,32.25806451612903,184.0,59.10297192462136,41.85304552066479,59.10297192462136,3.6709279618400337,302.50197943742387,596.0293750127406,0.5075286422434425,33.666268621480995,66.33373137851902,1022.9999297452766,124.46857529511207,0.9701195246027972,4.447374310233223
820.3333333333334,0.0577287302240651,0.0780435620961974,79.7872340425532,73.3750691033908,824.0,66.3716814159292,14.0,10.0,60.869565217391305,43.47826086956522,152.0,64.02173543958061,47.35680169380812,64.01323114649615,4.146792167364157,571.3205940608991,1085.6677352982165,0.5262388993295135,34.47945793811792,65.52054206188208,1684.6643222799494,27.67599292083367,1.045952358845616,4.554446544469035
863.4666666666667,0.0632575461758164,0.0689903635592797,78.125,69.75625365403093,864.0,60.483870967741936,24.0,12.0,82.75862068965517,41.37931034482759,224.0,59.57087925465272,54.62078253794494,59.44555558221323,4.336860394465978,964.60215764359,1243.5934899718698,0.7756571302616012,43.68282125205818,56.317178747941824,2391.149646719289,182.95399910382983,1.5035280720718844,4.643680275395636
387.2,0.3418781618491414,0.3822314049586777,182.9268292682927,165.5722326454034,328.0,96.15384615384616,1.0,1.0,25.0,25.0,296.0,148.0,132.37522426798756,128.17175976009693,34.70919324577861,103.93208027348314,621.830909658617,0.1671388132354846,14.320388572474144,85.67961142752584,749.5533447621158,23.79035483001564,1.4832396974191329,5.414824758192961
885.5384615384615,0.0716722825015982,0.0798888068388169,82.41758241758242,68.10768226567767,892.0,60.483870967741936,21.0,14.0,84.0,56.0,264.0,70.74461110218927,63.46856278141534,70.73809723197253,5.036742722796757,791.5116849863996,1702.592743551493,0.4648860909246917,31.73530650640815,68.26469349359185,2593.0714337034256,98.96700516553308,1.4461343766338044,4.780334151272252
883.5555555555555,0.0622424227741159,0.0637770322419517,78.125,68.16440255399395,880.0,61.47540983606557,18.0,11.0,69.23076923076923,42.30769230769231,208.0,56.350551154222224,54.994638433307806,56.26648344941519,4.21734884579665,1484.9392708513508,387.5374726801385,3.831730801622309,79.30348272581249,20.696517274187517,2441.080834378259,568.6040908467697,1.6353111093129722,4.63422326019094
822.3333333333334,0.0818464442880407,0.0908765561005381,86.20689655172414,73.42154762105805,816.0,61.47540983606557,17.0,12.0,73.91304347826087,52.17391304347826,280.0,74.73082130000923,67.30505935286554,74.66522637912341,5.752500227774158,1550.0641190520269,1198.7814239729091,1.293033148540894,56.389640479627545,43.610359520372455,3170.5091071646043,421.6635641396684,1.452221817085296,4.83066487153412
877.7931034482758,0.0712597743990449,0.0777918125424081,86.20689655172414,68.7159739848074,888.0,60.97560975609756,19.0,12.0,67.85714285714286,42.85714285714285,288.0,68.285116554467,62.55133852076162,68.285116554467,5.212469474635681,285.6222247173086,589.114935571555,0.4848327677182382,32.6523483491873,67.34765165081271,992.1359514811338,117.39879119227022,1.49552117970854,4.762328932172041
864.6666666666666,0.0588748651603277,0.0711126938266319,80.64516129032258,69.62955184114598,862.0,63.02521008403362,20.0,10.0,86.95652173913044,43.47826086956522,208.0,61.48877592876111,50.90713340863005,61.39992549394198,4.15217878311066,563.1398962001875,1282.2630666058851,0.4391765706009167,30.515822698360218,69.48417730163979,1903.6631115154632,58.26014870939025,1.2767635894780514,4.604841319525283
900.0,0.049550332818216,0.0607708446929981,73.52941176470588,66.82316770130977,896.0,59.05511811023622,23.0,10.0,85.18518518518519,37.03703703703704,200.0,54.69376022369835,44.59529953639442,54.68091754427887,3.2245125679471305,886.8591336546758,486.820255707562,1.8217383587823044,64.56085317451115,35.43914682548884,1677.4213378227143,303.7419484604766,1.2497929830337602,4.491990071983311
