,feature_used,bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,DFA(){}_0,DFA(){}_1,DFA(){}_2,PFD(){}_0,PFD(){}_1,PFD(){}_2,LZC(){}_0,LZC(){}_1,LZC(){}_2,HFD(){}_0,HFD(){}_1,HFD(){}_2,ApEnt0,SaEnt0,Sh_Ent0,fuzzy0,Multiscale0,Sp_ent0,wave_ent0,EEG_mean0,EEG_std0,EEG_kurt0,EEG_var0,EEG_skew0,ApEnt1,SaEnt1,Sh_Ent1,fuzzy1,Multiscale1,Sp_ent1,wave_ent1,EEG_mean1,EEG_std1,EEG_kurt1,EEG_var1,EEG_skew1,ApEnt2,SaEnt2,Sh_Ent2,fuzzy2,Multiscale2,Sp_ent2,wave_ent2,EEG_mean2,EEG_std2,EEG_kurt2,EEG_var2,EEG_skew2,mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,MNP,TP,MNF,MDF,PKF,WENT,EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std,time_in_session,kss
0,mean,119.62046493635029,43.84750922039481,36.13813424968501,123.08100845662743,129.26153115042808,46.45459519864725,37.149036784527766,130.1879706048437,112.74681497874482,37.9899342954287,28.890509158417963,92.19392498018452,0.9071511838734376,0.9383560892807811,0.9218063550453394,0.3310626048490575,0.3291782136197616,0.30635040961537124,3.573602941712161,3.4219546759717714,3.6565635508946888,0.6268079154322912,0.5928452043278681,0.6004053461910602,1.0636333544252914,1.0585449146815462,1.0762793179283134,1.0156470353526175,1.015530077278595,1.0150966010490583,0.39712706495966665,0.3934225750197001,0.39417011380845796,2.0392257783064665,2.0389425279496587,2.0383371312088636,0.7906909062655726,0.7171359912492573,11.872577015199747,0.63561736058628,0.3550512511646541,6.556565259750142,1.3290995662698317,1.345252839939709,1578.946101669709,23.962076642263515,8619453.75083078,-0.05030404223073295,0.8119527027108856,0.7348972054283611,11.872602260853565,0.6524491357890345,0.3608876114518807,6.667284781642789,1.3263500026545125,0.7511055948884091,1711.4542983956082,27.03072260675689,10265865.05449898,-0.013397243640765565,0.7894374322290865,0.7040995151968293,11.872660972485273,0.5956139693422263,0.39270302255183703,6.555299098048742,1.3506056517681904,0.23711801600268378,1555.4734087441584,17.70375728029606,7883470.084778391,-0.012523402320744245,783.4521344352623,0.0864551706632249,0.10076327567345637,92.01901580552277,79.9661919382043,772.8724489795918,66.52037559409897,20.19189342403628,11.71343537414966,70.21529022343165,42.46797179176304,250.73242630385488,75.21522973633923,64.73017963217099,74.87638833645211,6.7057354506344335,1477.8082334650078,1186.0113290234337,1.884447259444964,49.43949814120343,50.56050185879657,3019.31977237215,355.50020988370886,1.330306502090872,58333.45758398019,107.8976284135762,242566.98137998,64.68452836799466,4.289688368196328,80777.14015829776,21.540570708879404,38.16847052715414,558.6346371882087,2.989512471655329,0.005030914588057429,53435.54552656632,109382561.69288126,6.380801780166243,4.618447924417163,3.383688375252445,1.5865787423355788,-4.892549427031432,3.5727721309843905,14.278238409476824,1.075568780505558,-4.849834202237247,3.5651532376467787,-4.575828949030946,3.567490626749709,-3.8211185103958067,4.022720597075002,-5.175754609156411,3.5427836431195643,-5.141459099914492,3.54152529505884,14.709341592156777,5.277159779085831
1,std,180.84910287284904,61.41470504826628,50.93459391956033,194.01832900077585,187.51402553229798,60.6368802827126,47.61485923925271,190.20176032474726,182.37082031281744,55.163389142021344,40.17125978185525,146.90836993432168,3.1873943396606754,3.3374244218352267,3.6815791698848717,0.2330773299996548,0.22501092692800168,0.22326547679424968,2.138083059038555,2.0266351461973255,2.1678430725922633,0.44217122232616374,0.41983929727700675,0.44431343647753363,0.22365876165334353,0.21292206214827325,0.2163484837167789,0.0029211627442325278,0.0033250765774395018,0.0033338933527832233,0.17782253292437028,0.16562085853161523,0.1758910525215681,0.10207550726603688,0.10130814794590037,0.10547671394484832,0.4093206182502038,0.4319432785746337,0.0005041829535857636,0.34490158715430735,0.19582759445622697,1.8066489376275385,0.10557248137774577,32.21318469954933,2475.153118264163,54.0286694773557,49557991.309044965,0.9563929809251493,0.4034458966120427,0.43037874609070187,0.00048447921988760016,0.3546711078973141,0.1891564231300252,1.7076723349093368,0.10878338586145316,31.50344562237819,2708.6508152588026,63.58309521528891,49859995.014157005,0.935980888473312,0.40555498798335304,0.44144105778917647,0.00022205906155872807,0.34064956494087295,0.1926321749323375,1.4478799189295928,0.10912935084063642,32.49914083414352,2337.5141838004365,41.06271206270646,28753224.49838918,0.90568331622196,129.10538892573902,0.06485024539438339,0.07442584662211346,17.920235809684005,17.19998729648485,143.55643785953524,10.080090458450238,6.694522758471902,4.669438048659383,16.422296552121985,16.198352157453986,101.89945943374066,37.18758684128951,35.04853343656625,36.84930666982689,5.973572973017278,2997.296375101251,2853.5511200347623,9.85576894356592,22.421525183962345,22.42152518396234,5684.967905039866,684.7174075646262,0.49357055061572197,1167533.5821897394,216.0870681457071,342560.35866375634,91.34942897700168,1.3152102604198093,68718.81010264902,18.32501602737307,83.57948662120613,269.4603934561349,13.960571827425646,0.013837957652884859,1069432.7485800693,2189128836.343401,3.970535090750528,4.752551436207026,6.532607192098711,0.4848961971838536,62.06543392850901,35.250125784950725,11.195352710880176,1.639182452117262,62.0687987952414,35.25119714568995,62.08546950772116,35.261511567816086,62.138430247337325,35.23995607429154,62.04813205173789,35.24233572608903,62.05008376584012,35.24401566308844,8.567901697654271,1.6371194862057317
2,stat_ks,0.9539264884816488,0.9089975376809251,0.8763166129224061,0.9486066796245197,0.9852105645871674,0.9620273954234284,0.9326639629689593,0.9856832569449521,0.9526593652819865,0.8828531303657172,0.8583329211952326,0.9398871749455308,0.5000000189368501,0.5000012294237463,0.5000000000072828,0.5163154576393397,0.5168877046350053,0.5157901155201269,0.8533408782085,0.8549291401264763,0.85616452953889,0.5009728566190514,0.5024242468380029,0.501162351740787,0.7041435135383238,0.7154923585734329,0.7154876138344533,0.8420676472830948,0.8420307946001587,0.8422054855362149,0.5440758994336505,0.5412826723850942,0.5399867685639924,0.960334223337896,0.9599080974759947,0.9600780884012311,0.5433639282370202,0.5010477943706919,1.0,0.5292260017689066,0.5001646691118954,0.9753912555856421,0.8221535561039777,0.3653172550960312,0.9523809523809523,0.6931445832419292,0.9523809523809523,0.17908791468742524,0.5389070710141219,0.5027131740173053,1.0,0.5324880689057878,0.5003019200924963,0.9762415957216966,0.8170953288986003,0.3891485394658233,0.9756235827664399,0.7055126913568354,0.9756235827664399,0.17866332822998343,0.5282088496328647,0.5004162751252038,1.0,0.5169063860358372,0.5001572867030771,0.9853858956629071,0.8461724772530121,0.3491915024355198,0.9892288805816324,0.7136815450534357,0.9892290249433107,0.19436420525584952,1.0,0.5080398985370799,0.5104913953490332,1.0,1.0,1.0,1.0,0.9816432992472814,0.9643530498141749,0.9999400067795511,0.993704179115152,1.0,1.0,1.0,1.0,0.9851353920474744,0.9996302893548034,0.9994331033209988,0.5179263051303141,0.9979351622130628,0.9993521916113087,1.0,0.9779739340987648,0.7298182334062733,1.0,1.0,1.0,0.9999999999993824,0.9788530610358279,1.0,0.9998583463805829,0.999999987085761,1.0,0.5,0.5,1.0,1.0,0.9479279385181347,0.8112306868473697,0.690396421166498,0.7293097809889436,0.5288014491409543,0.5,0.8805945392536348,0.5,0.5554354420194176,0.5,0.6489002547699307,0.5,0.7378345921507984,0.5050245098636318,0.49665882782129445,0.5,0.4902395094498321,0.5,0.9126765723161827,0.9772498680518208
3,p-val_ks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8192575743815799e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3982465779325286e-99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1265692356854436e-117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,stat_sw,0.5441020131111145,0.5959402918815613,0.6283481121063232,0.5616165399551392,0.5455020666122437,0.6186609268188477,0.6760091781616211,0.6235895156860352,0.5243945717811584,0.5671690702438354,0.6167421340942383,0.5520151853561401,0.25528162717819214,0.24676120281219482,0.22590047121047974,0.9041364789009094,0.9158017039299011,0.8939526081085205,0.9086873531341553,0.8965358734130859,0.908894419670105,0.9381794929504395,0.937465250492096,0.9244804382324219,0.970859944820404,0.9808279871940613,0.974898636341095,0.8671165704727173,0.8208174705505371,0.8817417621612549,0.9438895583152771,0.9690317511558533,0.9530303478240967,0.8710125684738159,0.900026798248291,0.869613766670227,0.9618151187896729,0.957423210144043,0.19548678398132324,0.9552581310272217,0.9856947660446167,0.9628430008888245,0.5993512868881226,0.6111690998077393,0.537126362323761,0.4582359790802002,0.1353200078010559,0.7934014797210693,0.9685131907463074,0.9630747437477112,0.13389068841934204,0.9509551525115967,0.9850544333457947,0.9727618098258972,0.6086028814315796,0.6658315658569336,0.5209329128265381,0.4421597719192505,0.18496376276016235,0.7914557456970215,0.9671277403831482,0.9573348164558411,0.03651314973831177,0.9490497708320618,0.9906007647514343,0.974957287311554,0.3245823383331299,0.6009109020233154,0.6120971441268921,0.4086223244667053,0.2781710624694824,0.7601760029792786,0.9879631400108337,0.5724267959594727,0.4807462692260742,0.7648100256919861,0.8015187978744507,0.9728062748908997,0.9686389565467834,0.9517354369163513,0.9894593954086304,0.9232979416847229,0.9977092146873474,0.9445556402206421,0.742361307144165,0.8077595233917236,0.7407260537147522,0.4907543659210205,0.44027143716812134,0.29844892024993896,0.060336530208587646,0.9791191816329956,0.9791193604469299,0.4218093156814575,0.49226856231689453,0.8760726451873779,0.018976926803588867,0.25893479585647583,0.3696454167366028,0.3696454167366028,0.8940963745117188,0.42727041244506836,0.4272705912590027,0.14253759384155273,0.9148363471031189,0.21060669422149658,0.40922343730926514,0.018978655338287354,0.018978536128997803,0.873948872089386,0.7167171835899353,0.4388856887817383,0.9390660524368286,0.05585378408432007,0.07517081499099731,0.9355167150497437,0.5125340223312378,0.055867135524749756,0.0753028392791748,0.05593466758728027,0.07513976097106934,0.058487892150878906,0.08039671182632446,0.05564802885055542,0.07503092288970947,0.055588483810424805,0.07501614093780518,0.9558127522468567,0.9806764125823975
5,p_val_sw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6269075170811126e-42,1.5422410638666072e-40,4.344025239406933e-44,9.080414048824815e-42,1.064986832886861e-43,9.834312622631566e-42,4.988228286081202e-36,3.429461361902793e-36,6.423417635812386e-39,3.297688492493413e-26,1.878960956253376e-21,1.8669892157775164e-24,0.0,0.0,1.401298464324817e-45,1.1363096369384852e-34,6.091679821427884e-27,2.9883796483532333e-32,0.0,3.643376007244524e-43,0.0,1.5053006755387104e-29,5.920727125035256e-31,0.0,1.3204996899072373e-31,1.989753184994256e-18,3.3454293876605566e-29,0.0,0.0,0.0,0.0,0.0,0.0,3.825797434395046e-27,4.0148844418888826e-29,0.0,7.861727524134568e-33,7.281156529360871e-19,2.0855123146898876e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.1353007465877849e-27,5.562427983345297e-31,0.0,2.39754084933103e-33,1.6040525502368334e-14,1.9865675128040857e-24,0.0,0.0,0.0,0.0,0.0,0.0,9.251491711513991e-17,0.0,0.0,0.0,0.0,2.1799971435366027e-25,4.28039008660832e-27,1.2920366811194493e-32,1.5478160211653707e-15,3.789317038408561e-39,4.306794289732352e-05,1.6629867813764158e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2144509532000357e-22,2.214863180354668e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624284932271896e-44,0.0,0.0,0.0,1.0385723568343382e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98011718513002e-36,0.0,0.0,1.2551710604650251e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.928813667128673e-31,1.545807906095892e-21
6,distributed_normally?,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
