,bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,DFA(){}_0,DFA(){}_1,DFA(){}_2,PFD(){}_0,PFD(){}_1,PFD(){}_2,LZC(){}_0,LZC(){}_1,LZC(){}_2,HFD(){}_0,HFD(){}_1,HFD(){}_2,ApEnt0,SaEnt0,Sh_Ent0,fuzzy0,Multiscale0,Sp_ent0,wave_ent0,EEG_mean0,EEG_std0,EEG_kurt0,EEG_var0,EEG_skew0,ApEnt1,SaEnt1,Sh_Ent1,fuzzy1,Multiscale1,Sp_ent1,wave_ent1,EEG_mean1,EEG_std1,EEG_kurt1,EEG_var1,EEG_skew1,ApEnt2,SaEnt2,Sh_Ent2,fuzzy2,Multiscale2,Sp_ent2,wave_ent2,EEG_mean2,EEG_std2,EEG_kurt2,EEG_var2,EEG_skew2
0,354.4192515261359,187.5933977143896,217.84545012380914,1059.3132655740524,732.690570766249,393.5290819597184,510.8762808697015,2554.0757851421067,1380.311852141963,842.8890996074324,1036.5110727556475,5034.749774429544,5.233197749488541,6.203411747434444,29.98940013028914,0.29923824697471557,0.6197966091629431,0.5152572092048744,2.981606515276121,1.472678038023206,1.756241668569316,0.33717551849117244,0.5359843104232376,0.12139757164574566,0.991515442926667,0.8310891533489133,0.9220713750885156,1.0165304351104372,1.0172976255419433,1.016789043908897,0.2746216951543073,0.28126576842416956,0.3011979882337564,1.9917378171047873,1.995758398610436,1.9523603111261256,0.5255320026611208,0.30327746372973435,12.45763738099176,0.40539839207112227,0.0741924567032937,7.745347394689097,1.3819772761955185,25.77071397251423,6650.074777104171,12.527699806273327,44223494.541077085,-0.5475542941632385,0.783331157963906,0.5352447061774517,12.45763738099176,0.7749222507617058,0.06223273581058424,9.03208885881611,1.3754839273085602,-14.956096533139934,5234.650217665874,23.59740202799662,27401562.901309386,-0.1878034315329381,0.579253304127008,0.12081592460193208,12.45763738099176,0.3905911138264835,0.04572452902874005,8.590911695904543,1.3835877593932,3.674255859579597,4721.198592507222,21.01526100008059,22289716.149892177,0.4248774996043705
1,445.83740331324475,128.74232669088482,38.512948504184116,169.2609626136232,352.0034475302682,256.688201524702,345.2915120765092,1750.8398742503455,585.9682703301296,122.7378973747424,82.40575669894017,551.4247954520768,5.2407844185384995,3.104586094217412,6.531109440662832,0.09251921671469687,0.6771823590725586,0.23338507051807414,8.08884040565107,1.3613276329033708,3.899341214956185,0.23295435029602138,0.7138331160183824,0.10643240436418822,1.154686857647294,0.8044581282186798,1.0320649139435365,1.0133026920651482,1.0162343580305242,1.015350198837768,0.2901245327839859,0.30341267932371047,0.33441835458306773,2.20683439685649,2.1037701372037696,2.063400413194491,0.4381994692901663,0.3700966065809841,12.45763738099176,0.3861026880535939,0.15731502865842512,6.588963410895888,1.3851819245843555,1.7024571129571484,6315.186088706376,7.239136926189339,39881575.33499053,-0.12288036080582702,0.7597416578529912,0.710692045984232,12.45763738099176,0.7139076555214733,0.10179429261018051,9.225547653576768,1.3267194298798213,5.841132135390694,3725.030985405028,56.23959046939416,13875855.842227552,-0.15412770665012196,0.4251681873404791,0.10989573010510041,12.45763738099176,0.2933691063269373,0.11075246349448915,5.836561534124805,1.3860350107856787,1.089492453004727,2199.0212416917047,20.769952917044748,4835694.421411327,-1.1133063485922754
2,293.3716818730228,56.37741215287124,25.761791561549803,105.07395754069358,289.60343153017624,184.66521538106394,242.50330157205863,1233.3935353287634,211.94767634239923,43.16149042269187,48.232388478009696,449.74422121010025,5.520185546131716,2.2111753831007426,6.833323882662571,0.06457459310754562,0.5760327855807348,0.25839889466476296,8.105985176050527,1.5888926621221369,3.5566908763577936,0.1289911694791976,0.2974010825682247,0.021600034480662004,1.3010096448730268,1.0000191275721881,1.0563991962051758,1.0068666818526968,1.0154693689638956,1.012917185398847,0.13509615648719955,0.3211302080433432,0.24361601989495,1.996741790110989,2.0179287840195257,1.9554528386556507,0.3021293135581433,0.18352545452715385,12.45763738099176,0.1952226363730529,0.22452868098563017,6.059297177779846,1.3860650531957033,217.919210371519,6121.458755221808,6.143732971878494,37472257.29188173,-0.07980020745855772,0.47062035473939545,0.2953004107516176,12.45763738099176,0.2860756649309778,0.1961886278545638,8.821749514936284,1.3665121559146987,98.69284458408896,3190.579920102213,53.24636730691984,10179800.226559443,0.08673294338448848,0.3264618177657408,0.022659032442083202,12.45763738099176,0.1555065918930318,0.025314508566127436,5.891770728172641,1.3858742871156604,-0.7045117673874854,2248.5084626685266,18.79865926708253,5055790.306691981,-1.0375477955481345
3,276.3601637338804,43.49806135492767,21.922565798923628,60.21434732144221,128.7852600353727,98.94191089568491,127.81960230626717,614.377538734574,8.804976036454232,3.8936850489283263,4.661973740349694,21.259347662316515,1.4585434141760607,0.3410087847340748,0.001574179271956519,0.05586789515292818,0.6447024556420632,0.3291393676099255,9.216791539162502,1.4146790786575218,2.722892640763398,0.10875780098161088,0.6000484144411556,0.46954064244077126,1.376386129616246,0.9599744009405501,1.1221161015592371,1.0058320545043768,1.016049024875381,1.0145434108218048,0.09523171686802591,0.4805879665200377,0.3388477367629759,1.9813340338771317,2.063262366595225,2.0359921063018103,0.3099784479896184,0.24079429207320913,12.45763738099176,0.21535790708909958,0.5570466431432731,5.473895750906616,1.3860385871402927,0.4511708744204945,2879.2850604880036,2.4913047167850255,8290282.459549406,0.05732114127397752,0.6379469033658918,0.5810461482882762,12.45763738099176,0.41860199831746614,0.34586358866399086,9.08613006775202,1.339884653425346,-10.368782942556235,1273.603210677755,84.55002371884429,1622065.1382486857,-0.3955773161906071,0.5846683648237634,0.517832621890906,12.45763738099176,0.3790891012797173,0.47416130584950145,7.135032984426521,1.3805146992591468,0.0611918511910178,38.013029561502634,17.57595842029227,1444.9904164436732,0.13933470140136278
4,40.92176817417968,9.133884101896303,9.424233249279968,37.723667610221426,122.6083472735036,89.43000303411549,109.80556089557922,530.1099703678981,7.116381909358494,3.694431524122459,4.1190902847398165,19.82386028819149,0.45147833540154014,0.37404781975060564,0.0012593977895750947,0.0679987368520061,0.668573555270522,0.41094527894314464,11.026235564725273,1.365569216719499,2.1976668532210892,0.0968237585906817,0.5460942723758246,0.49074012707093745,1.3655814263840664,0.9126269701630672,1.045330856664045,1.0091247752002865,1.0162936182867794,1.0152383941595264,0.1483843030269241,0.5182377150492573,0.4097178516415068,1.9714707902284,2.061439348075331,2.04030220515049,0.41646199059432965,0.3274024886437587,12.45763738099176,0.2803327991416854,0.25214341636540205,6.187915033278064,1.3847210612545235,-12.960347506581837,1894.7874566440362,7.246796170634566,3590219.5058555757,0.21123059024816884,0.6218699034327999,0.5460055787641125,12.45763738099176,0.41263481204095015,0.18607936688012147,9.591242368743668,1.327532253462476,15.64081446107113,1280.9721950756343,79.58900888425848,1640889.7645568892,0.3038424686905432,0.6300338955822498,0.5509246120019167,12.45763738099176,0.4096787171364464,0.22213223899880624,8.160957621979254,1.3732160605281418,0.0277311041991581,33.65927551778182,28.99743388122871,1132.946828381947,-0.15762233146872706
5,172.46720056194997,40.6808050862317,18.150176712942386,34.250044266495884,104.74799027462265,54.9766265479216,56.51854529026207,247.57074741835874,7.384524961942165,3.0983410191494007,2.9120729433893846,10.036329546916265,0.20285596279216875,0.23057716466775371,0.0005297006136126811,0.09381163382973515,0.6646175793977324,0.5088947271413965,7.104761881887565,1.3740416685588375,1.7689697180154829,0.1186754882056866,0.6564278033511857,0.709909115680386,1.2738549242187254,0.8779119197809423,0.926070893487767,1.0103685105361166,1.0161454255270794,1.0148501831610381,0.17717528719632727,0.5824637566579259,0.5160230239593032,1.9251077260933154,2.005354954626376,2.008433036427095,0.5929158034282667,0.5114021603032126,12.45763738099176,0.3883126392441424,0.326947306268152,7.951540059650102,1.382782404855707,-7.085193381576791,1217.432462943845,19.029515006542987,1482141.8018295162,-0.01348572531024603,0.7146904617450534,0.6428467762444661,12.45763738099176,0.47945735246269044,0.17994519262629854,9.4852207854569,1.3367232873182655,-1.3771839038042688,1026.5116222748766,113.72285673628359,1053726.1106653989,-0.5553925221115444,0.8410096891050673,0.7667682070905095,12.45763738099176,0.5534972927641032,0.2568200286933321,9.433724978094183,1.3482555881321123,0.2772219935304768,22.606713894069177,73.77175854334848,511.0635130883004,0.4295352367391253
6,83.45651314513297,13.94208268115785,6.69349936596467,18.723805230335522,75.39975971748083,49.89861432089132,59.53634666370779,267.84345624838966,4.695801051471986,2.782453097773687,3.0089376272062456,10.689254555782753,0.28639606637470205,0.11654063589387996,0.00044396518914056047,0.04973859484067106,0.6109995740822659,0.3795793982701143,11.45422047652251,1.4956689757358066,2.327557088654861,0.1043916375549424,0.8764725147407672,0.7688402557648579,1.3749322188120632,0.8919468735519047,1.0033636708451636,1.0092720750233422,1.0158783241266442,1.0149547965895334,0.14174022975706183,0.5514580813985687,0.45179698235063454,1.9236546440149784,2.0756410115326003,2.0411357973981468,0.49765116178981517,0.44017442193318335,12.45763738099176,0.3314852912061544,0.44892417651995803,5.691136629816165,1.3858455960456735,-31.389283672520406,1421.6132665715043,3.360093910252588,2020984.2796921027,0.2879178098096461,0.9465146378030473,0.8814552137117609,12.45763738099176,0.6209421913201678,0.2567284221235138,9.2462760291284,1.345276148677476,-8.387363000876675,707.8077687435043,108.2392622103893,500991.837493658,1.1550963995940386,0.9123303584743709,0.8525961219145711,12.45763738099176,0.5966429067144295,0.41872843839451457,8.070564693470622,1.3743067468440107,-0.4361345573183508,19.876374703464496,27.82345092207792,395.0702713525234,0.36749784629987076
7,24.89967617549902,11.571701449645511,14.432225684465534,60.11992746258733,90.08599371720322,89.20505598817488,116.32844920191499,525.5001422238511,3.3760849047878825,2.8847329819960876,3.6860960726919343,16.42555297421069,0.11233345464601237,0.23175148794557188,0.0004121597519545721,0.11749282926901286,0.7094327628347449,0.5501585122796481,7.20765131709618,1.2727241470826518,1.6346833225232003,0.10990599349714414,0.6342263579932353,0.783014495171999,1.3299975131595128,0.837056580032893,0.9310595859668362,1.0134913170885465,1.016715199256174,1.016582191056044,0.170531213926465,0.5492433903086146,0.5270964794090737,1.9556641307169786,2.0730421059985353,2.0575202228754232,0.5909509598231901,0.515212765485,12.45763738099176,0.3913372391366573,0.14936364275719657,7.3095665847732425,1.380625942761713,-15.405282191795926,1158.5947934067292,27.750568814240417,1342341.8953091814,0.3596204654792569,0.6940278910405495,0.6311241631746103,12.45763738099176,0.4788962122435345,0.1021198608779076,10.048410124854577,1.2733695657742599,-10.17227541282407,1003.8752629059538,193.70947483479824,1007765.5434744979,-0.7709057175967563,0.8564807440669222,0.7900647502578784,12.45763738099176,0.570366088684045,0.1595881149474889,9.418323453237072,1.3386264665588603,-0.3435695517073837,21.41077391140457,105.97617463876598,458.42123948528246,0.8380647729134753
8,111.12360316640607,22.965566405885763,19.752899828404445,70.52955504737027,196.4835986405118,137.26375857754527,171.22477533188254,754.1188443855515,12.934638692227171,5.289455075875139,5.728482357869271,24.985445193755766,0.24832466790294747,0.5177419298904758,0.0015380707380212202,0.0978102836691663,0.6087735948404395,0.37151460906975226,8.094499361106772,1.4689861828756148,2.3842053218157684,0.08826244106533511,0.4226217626240601,0.38602608023581686,1.2965121652945013,0.9295596583676778,1.009283803338776,1.0122953367174679,1.0165156445535757,1.0158560450615917,0.19932219809586818,0.46951451107026726,0.47615858434012953,1.927216530828115,2.028752906329932,1.9499712662641402,0.3986048736229755,0.304332766748289,12.45763738099176,0.27631650411832226,0.28101452865310445,7.11253699793205,1.3833670933724278,-34.825551851161315,1853.3001541715712,11.151778951352963,3434721.4614523696,0.2563576508081772,0.50895006490344,0.4309305420350089,12.45763738099176,0.3557090858195568,0.1555688352604001,9.49912135703258,1.3334678483259819,-12.875605042573731,1480.4024090666678,90.07169148163379,2191591.2927703937,1.3771884063835753,0.5216561206055723,0.4315549276185085,12.45763738099176,0.3559912392368052,0.18412518164730482,8.206596462397112,1.3759960603133992,0.3884201075668281,38.36981481567629,29.61116844852127,1472.242688989292,-0.9134357282040064
9,34.04521539244702,14.385421819114267,18.29001515274988,87.658908707126,161.5745774896418,150.7445031743719,204.4515411108416,948.4098524327601,6.347805220735029,4.835758590219401,6.52261586566941,30.10669650635767,0.26227840062069874,0.6670857934857481,0.0015174964757245564,0.11593623190194645,0.7131483610794628,0.47761643805628823,7.144607878715198,1.2560777164454824,1.8688547838433942,0.06951852908438112,0.30007068000852477,0.2560509628566487,1.2086863559507472,0.8171516120736777,0.9220765523028219,1.0126217389240564,1.017098811858822,1.0163898683515027,0.16388714065660273,0.42079130709127727,0.4185766160013232,2.0323826130553315,2.054351139246288,2.0827740159222667,0.33815911184020964,0.2172700447263514,12.45763738099176,0.2333983152659167,0.21587302463435212,8.090832794558656,1.3775550416643738,-8.111639791475284,1878.2560962267123,19.204987767367676,3527845.9630128085,-0.4246205676581518,0.38464799078366574,0.3012395355414676,12.45763738099176,0.283724261631742,0.0882041400037681,10.014286825605202,1.2417834541667698,-8.079026111686925,1703.0781841302878,88.73022966533006,2900475.301260519,-1.9739135582852707,0.3892583919212065,0.28790588471761785,12.45763738099176,0.2736778358105451,0.15829638063734572,9.037735242395454,1.3637090380125145,0.9581284156163206,40.04070233083758,37.90327865412067,1603.2578431467423,1.0991619857782902
