,bandPower(){}_0_delta,bandPower(){}_0_theta,bandPower(){}_0_alpha,bandPower(){}_0_beta,bandPower(){}_1_delta,bandPower(){}_1_theta,bandPower(){}_1_alpha,bandPower(){}_1_beta,bandPower(){}_2_delta,bandPower(){}_2_theta,bandPower(){}_2_alpha,bandPower(){}_2_beta,hjorthActivity(){}_0,hjorthActivity(){}_1,hjorthActivity(){}_2,hjorthMobility(){}_0,hjorthMobility(){}_1,hjorthMobility(){}_2,hjorthComplexity(){}_0,hjorthComplexity(){}_1,hjorthComplexity(){}_2,sampEn(){}_0,sampEn(){}_1,sampEn(){}_2,DFA(){}_0,DFA(){}_1,DFA(){}_2,PFD(){}_0,PFD(){}_1,PFD(){}_2,LZC(){}_0,LZC(){}_1,LZC(){}_2,HFD(){}_0,HFD(){}_1,HFD(){}_2,ApEnt0,SaEnt0,Sh_Ent0,fuzzy0,Multiscale0,Sp_ent0,wave_ent0,EEG_mean0,EEG_std0,EEG_kurt0,EEG_var0,EEG_skew0,ApEnt1,SaEnt1,Sh_Ent1,fuzzy1,Multiscale1,Sp_ent1,wave_ent1,EEG_mean1,EEG_std1,EEG_kurt1,EEG_var1,EEG_skew1,ApEnt2,SaEnt2,Sh_Ent2,fuzzy2,Multiscale2,Sp_ent2,wave_ent2,EEG_mean2,EEG_std2,EEG_kurt2,EEG_var2,EEG_skew2
5,120.07441599806239,74.30693034423292,116.13101827505862,603.2213855935677,180.7531201286216,45.77883480873105,32.870291900183446,55.51214969214708,62.740050929585905,33.04336615094249,33.43284669835368,134.26115866538754,1.0528146880530997,1.1960139457907735,0.1137947953607617,0.7645461668370032,0.08430438617389599,0.4954170701695157,1.2124235319076082,5.860774338000951,1.8198197947175383,0.6655832330776354,0.0675931947159031,0.632832129575389,0.735636015343922,1.2851691591296723,0.9611320607253712,1.0176871579487459,1.0129323213506254,1.0175329306021503,0.47615858434012953,0.19932219809586818,0.5403846259487982,2.194314329587303,2.189022807569175,2.1568391175765584,0.7442413142333901,0.6190561083251265,12.45763738099176,0.7571995011991096,0.09239176239379315,9.348933393356196,1.289715173098952,-21.812816541476398,1995.2832892324593,133.7423692140643,3981155.4042903017,1.6045279632803922,0.8395960256557107,0.7356101752294825,12.45763738099176,0.7732745660064907,0.10435599280750735,9.429269458214634,1.2252694147753846,-7.407386505025649,1795.2217512219872,180.6386263987832,3222821.1360605387,3.64956570460181,0.6321830747718455,0.5508284252720281,12.45763738099176,0.5083287955542404,0.13323021027671625,7.77516915845465,1.3797581249620663,4.112389768316021,3229.3504668235273,42.04275982561868,10428704.437573334,-1.5194430410727402
6,145.28760900357884,78.04023836943679,66.09909148549981,306.2917161097039,256.221143141796,96.07749552142536,36.362956967284944,54.03816235997213,248.55682465855412,103.07331625829298,37.33779954709357,76.84765411107642,1.3378445691730216,1.1854726372766762,0.29468912891123833,0.7521607976390778,0.09463037460525026,0.3459155517725073,1.2236358545902524,5.1252833923821814,2.518362631424054,0.5555126960060034,0.050707524207089745,0.3650700557609461,0.7383963829432423,1.2364512615410481,1.000054873060566,1.0176798172257364,1.0137625356621758,1.0171651111081328,0.46951451107026726,0.31227144368352683,0.5138083328693491,2.0822546371043527,1.9404321873036754,1.9983484526412847,0.6939537317576097,0.5349285934465552,12.45763738099176,0.6840750096004302,0.10797970535252512,9.370942750244653,1.3270028729234131,-26.52944342041124,2400.7390517004087,83.62612880473108,5763547.994359378,0.6013878098780677,0.7387067768145781,0.5806986455960337,12.45763738099176,0.729914245144494,0.08145334655528653,9.650119512799893,1.2530026287794276,-11.80298344702078,2021.9238421508044,141.48685953386033,4088176.023457871,2.2208946514128076,0.590189557569611,0.478627602584949,12.45763738099176,0.48941554159618833,0.11496046658967334,7.900569693593052,1.3761923984732976,-17.535588982180442,3476.3328610475137,34.18347717710743,12084890.160798792,-1.2865387468645924
7,112.5964501120279,107.46169101192865,138.82715976370702,650.1436104340033,6.8604298915388044,5.541044366314895,6.3294058570724525,25.923204703609855,23.527408479487708,21.376593648040064,26.654535566374403,121.463970711439,0.3751598508635279,0.012037246495027397,0.030914842556554373,0.7915739679624566,0.20302560859322993,0.4955578981383958,1.1561628688541703,4.366351934836721,1.8291295638934528,0.739625060025676,0.6145800466046399,0.8558283108483391,0.560864737260674,1.0616197151736104,0.8728318281135881,1.017547625454264,1.0172461054601043,1.017547625454264,0.42079130709127727,0.6378310339067782,0.5979665942876046,2.0544984401685524,2.0505432998440227,2.0456386194743645,0.8003196184351573,0.716095068723133,12.45763738099176,1.0312025943736116,0.046085141500042295,8.980076287858681,1.2059325463174544,-3.767404143664351,1157.305859260484,351.33624522798954,1339356.8518786472,-2.2728786257616838,0.7912547543242998,0.7036959563335553,12.45763738099176,1.0297063911188575,0.0454229197901561,9.007136180301405,1.1464267985422758,7.700451405039502,1080.2492306851968,366.72529967059904,1166938.4003959594,-2.3589371167845736,0.9603401292780309,0.8867969973120533,12.45763738099176,1.014311551744452,0.07299579373925834,9.050037180476455,1.2446772606540932,-12.128092267721286,1145.4308176105142,282.6378010945854,1312011.7579318911,-2.070170986072045
8,38.31447995031602,28.943741675797682,30.74122402032956,139.36591037750176,32.76466951817265,8.323088335737875,5.816876690741465,16.484417071628847,25.344289724403772,9.667806978098836,9.364583320360321,34.3311973172833,0.1368205550509211,0.0885248505085254,0.02687420393435473,0.8513612316678604,0.09933321013515192,0.33631937619458,1.109621018482767,6.278927133440938,2.691712756974318,1.133794285961618,0.15210596035714524,0.9644632978872105,0.5519386461758088,1.110445694701785,0.8736386961059656,1.0175182343734228,1.0158560450615917,1.0174594356862923,0.4119325427314609,0.5248817883191196,0.58467844774788,2.096427117360266,2.334197556354863,2.209634259346063,1.1078470072400473,1.0602818902949946,12.45763738099176,1.2973785424731037,0.144552249105553,4.606398443441174,1.1746537556964611,3.4554256227390567,711.6143695311969,0.2156027704736574,506395.0109232829,-0.08801086845189195,1.1516245460022647,1.0685551691966735,12.45763738099176,1.2713104543341713,0.16379062682704895,4.6487613885937495,1.238313881897008,5.33910092476728,690.5900429348994,-0.3299421178514148,476914.6074008262,-0.04581647002331546,1.306493707223682,1.24830378665627,12.45763738099176,1.2597582492810184,0.22516081039535746,5.675697527883219,1.327947783545552,-7.897535067811512,755.7760191896565,0.998453508673784,571197.391182164,0.09671113115955139
9,48.98435037814462,29.048389518557755,30.117166399142626,137.3849686693186,45.04490705974598,15.107361836873267,11.447567820937408,21.053633468617527,28.06980768701022,11.785651115629307,10.889732359976318,34.32532276201193,0.15946720603309897,0.14460533055240274,0.040695820791989655,0.8028461873598343,0.08445322296819141,0.2783428950371602,1.1764749799550975,7.1857642032681435,3.239817326025009,1.1642229034866143,0.16519122441158532,0.9350738120152638,0.6721918804706605,1.2480406596058737,0.9952912343729917,1.0175182343734228,1.0151414319394274,1.017444732569934,0.43850883581091,0.38978563183192,0.49387611305976226,2.0985388795322435,1.974974443728755,2.0614977013160356,1.141946316959741,1.0911754931690942,12.45763738099176,1.2833328777601023,0.16796649603474323,5.138514154687207,1.2110297300582773,15.327126231080484,738.0296926283222,0.0963654836366632,544687.8272010557,-0.056534370351702834,1.1856205544773575,1.0963015276980372,12.45763738099176,1.2141610953230546,0.25571745990784883,5.155479476920263,1.3187288981963903,6.905934692564699,773.3278074036859,-0.0785143901912182,598035.8977037924,-0.042631419745552485,1.32329281472171,1.2644963895940629,12.45763738099176,1.239455757594525,0.23279147850319068,6.047671801128747,1.3379540570227688,-7.536859066781091,790.5137047185141,0.7194970941636631,624911.9173477901,0.08972257850934028
10,39.39466455831836,28.661299319016322,32.81204191236377,142.1743301484736,47.45134284893239,9.339520273759236,7.32531192688613,17.824282899026386,30.39277678490029,10.40195336021286,10.181065684346521,34.058876948501144,0.14543435161474585,0.06616327836460158,0.021003933995040542,0.835620438577195,0.09006490380328622,0.3720605532988496,1.1305020106247223,8.471045611402687,2.477886610688577,1.0762375320102597,0.31329367722346996,1.0360327364519348,0.595367293217326,1.2124693838649867,0.9022113995350338,1.0175255826598824,1.0164564683447335,1.0174961874485149,0.3853562496520118,0.37871217638214955,0.5824637566579259,2.0751989397789594,1.983968235313835,2.0534640124209975,1.1269373620321277,1.0809526229207522,12.45763738099176,1.3123067245876452,0.13937257633584033,4.807835164466909,1.057417822596582,10.023613451177482,689.8753863528611,-0.8693439910350711,475928.0486955095,0.01311111957382981,1.0917535930742197,0.988573037236042,12.45763738099176,1.259708630249969,0.11119850998005967,5.135519728065952,1.2453029052458386,5.969384607653495,700.9312711645063,-0.0939027811761588,491304.64689629065,-0.016784745071124194,1.3547815695515508,1.301897471290508,12.45763738099176,1.3347957303798301,0.20156684246403875,5.776592499005018,1.2224484757519192,8.292740333092325,671.519309618975,-0.5191942510121277,450938.1831911447,0.0020134786484376365
11,66.22946857404077,66.55549642676459,82.76646246879359,467.64660909204315,57.66141761803725,13.945871952285803,11.066486997027608,27.277551164818675,38.904911071130414,15.203067773000932,16.74453378617129,84.84641711168608,0.22342863740845767,0.04230823604514612,0.023394799772508475,0.8519643141216469,0.131014251905123,0.4563850498785547,1.1033879573715697,5.968862542457665,2.0265579579846458,0.9323585527646564,0.4241601348263299,0.9596718762441911,0.5409232044593564,1.158966418482075,0.8894357989207523,1.0175696651519475,1.0167004261459542,1.0175108857427335,0.43850883581091,0.3609946476625168,0.6245428873670537,2.0853449502409207,2.090438169173784,2.0879967054515465,0.9599392627499319,0.893938374578185,12.45763738099176,1.176731829350563,0.09332013070599682,7.712806487919413,1.1040887805535298,-11.0731946863731,890.2458237165974,118.61276040065107,792537.626644843,0.44654723195012036,0.9787956723289115,0.9026070967709002,12.45763738099176,1.1712459204087413,0.09048556153314805,7.682916874749923,1.1107750979166737,-17.35376957216323,831.4128503814808,119.21767531088311,691247.3277794586,0.5249766703801807,1.2097599880965464,1.1527894309148723,12.45763738099176,1.1997915067850493,0.14828678998862904,8.043544863587627,1.1808702457174598,-0.8625990693028314,842.5157868364074,108.72303059073651,709832.8510685707,0.522508295556668
12,49.55763172307475,34.91981154562181,45.699040050768104,240.959347359029,10.234486883882681,4.360000457141161,5.3087354536747595,19.047107163782204,14.422312029290367,9.168909473559374,11.009007112515892,46.52604743396183,0.1626006315243648,0.041270023941204964,0.02103770152620683,0.856253460704849,0.1216911895531707,0.4048766477686083,1.0990709072268183,6.140745051318928,2.2743311409686022,1.036197048108946,0.38149432571065783,0.9405352844509729,0.5389823487915082,1.131325798443706,0.859646497916807,1.0175696651519475,1.0166487092808147,1.0175108857427335,0.4407235269008641,0.4850173486999459,0.5802490655679718,2.0945937296744117,2.031357274242685,2.070359331574438,1.0373004357021056,0.9839902036923087,12.45763738099176,1.2583532028146969,0.09024756501191608,5.877028583133869,1.130202034743476,-6.051211389821219,762.9028718940085,20.45746870673422,582020.791944126,0.009335816970439968,1.0531682920999303,0.994107771392137,12.45763738099176,1.2512935339016364,0.0909504489826485,5.803555369562462,1.1386960387678713,-9.968299105272934,713.737517489376,20.407960161609626,509421.2438718974,0.053727117170146735,1.295033022453966,1.2412802928953726,12.45763738099176,1.2903815798812701,0.15428590865943467,6.4065549270790765,1.2090782636681972,-4.155315497803088,720.8982644302682,18.12722948188284,519694.3076585729,-0.03555183156653298
13,100.12546928707678,96.54296129380582,124.01559774582655,597.0880323848905,24.464200094681853,6.94448616965893,6.972575982147466,26.535540428163102,26.534818518831173,20.662398512273814,25.628435269519194,120.66948287729754,0.2643581338413641,0.01669499986226702,0.01191238089849668,0.8275971628659096,0.18399995251548606,0.7041276263463249,1.1192817570945748,4.785716626039419,1.2987926287090192,0.8490210342818648,0.6434666735807238,1.1608203356751494,0.5224116167783791,1.095057623084661,0.7057444188792124,1.0175770110298636,1.017157745909629,1.0175770110298636,0.4340794536310018,0.5381699348588441,0.63340165172687,2.0712950884218464,1.9870578728998238,2.072721733219962,0.886332707312282,0.8265045244051452,12.45763738099176,1.140455248592273,0.07053793486619608,7.893572147051783,1.0639386507835482,7.2323282338696515,950.0369039294533,166.85227843467908,902570.1188278612,1.3871842256744642,0.9077441518850558,0.8361263192765616,12.45763738099176,1.128035139351758,0.07952181214938862,7.9518660155322465,1.100306240799985,3.762851128869073,899.5898191490811,166.25383440019934,809261.8427166765,1.3757939760298097,1.1073213787887028,1.0490942242738481,12.45763738099176,1.1495851224577431,0.10623697149045247,8.33135143598014,1.1390092221148862,8.756945132655773,911.9251009856761,173.8314906421586,831607.3898077356,1.4659558155881667
14,52.85915491577168,32.65694074578941,35.756095450095295,131.53876775513137,167.48950434393862,70.35513446774156,55.69379489213736,41.11414709604552,156.09238844390202,60.143256885007716,34.76212916622632,39.289127675090825,0.13213788503631813,0.16052946200660823,0.13067996150593894,0.862265899361394,0.11905000508542223,0.16725659356526376,1.0958490175378524,4.6001481504926005,4.839906860750154,1.103615172744648,0.14743485507846707,0.48900911853386814,0.5542100286773289,1.1838926911144563,1.0338150456442183,1.017547625454264,1.016611758200889,1.0172976255419433,0.40528846946159863,0.4362941447209559,0.5758196833880637,2.0774148901511285,1.9355184218459123,1.965487188875655,0.9317998239309335,0.8870084834697329,12.45763738099176,1.1656664283399598,0.15834148018326377,5.75383686444202,1.3491571525946098,2.038394736477869,902.6981861887659,7.019047562235915,814864.015348488,0.011519620064186834,1.0951877877746812,1.034980444409072,12.45763738099176,1.2712205712172102,0.15670579572403845,4.5481832598016325,1.2344137908830266,-3.2742565880120367,683.7213886462226,-0.11150131116033446,467474.9372923191,0.05306986994831355,1.008094295165547,0.9471115583240455,12.45763738099176,1.00172388555795,0.18440173127649884,5.969798902734735,1.3809474363870708,-10.066697468759456,1163.9219009000617,8.148523280667726,1354714.1913948131,-0.15852292669010273
