EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std
0.3050785354774284,0.031842537485635945,10.0,1.5266666666666668,0.25659432537172033,0.030174059004167836,0.6862687005016513,0.06454240073687456,0.860979962148009,0.21902382106328402,-0.056306607906913546,0.010125586238952084,-0.014551768760300296,0.0052475896580287795
0.2896703317093676,0.027707687528954143,6.0,0.2333333333333333,0.2560028701103462,0.008523994054722412,0.6330107533900892,0.062392946298512934,0.8991828789228818,0.1767055519111575,-0.04618348487859794,0.008179154012297218,-0.014088605879288533,0.004208361074079099
0.29655273870709026,0.021601048608085847,4.0,1.1083333333333334,0.24598450418356105,0.02050428109188152,0.6543285814073063,0.045288729796229166,0.840282747140735,0.17536317921015293,-0.04804885059802064,0.0070548065627767725,-0.012560234696914701,0.0013882794748860648
0.3031994419994879,0.019325607593314937,6.0,0.3333333333333333,0.2278995441885192,0.019742722699003262,0.6948051714576516,0.032936498101370684,0.7587536189880734,0.13280539764106428,-0.05604417669379872,0.005488138439440348,-0.01540044565064207,0.004087743788298764
0.29653506158262266,0.024018078683497347,6.0,0.4944444444444444,0.23765688455947578,0.010337782701373928,0.6701772852176209,0.03503148687391265,0.8153606485713532,0.1854949103991337,-0.05319759458303447,0.0047562770862954,-0.011322307952990086,0.0018706152674581136
0.30853827756849694,0.010294133592845837,2.0,0.6666666666666666,0.22950929807473366,0.010009305943494026,0.7068746648415283,0.019749292735898066,0.7451653998086805,0.05040812729458554,-0.05941680312881035,0.004370418730064551,-0.011756739330788404,0.0025145794242430715
0.30555229910613596,0.01900991531087414,6.0,0.25555555555555554,0.2232189381715994,0.00472033067950969,0.7108570819015848,0.018009554610466178,0.7372023618225386,0.11390546143169165,-0.061780289399127115,0.0014669254726684632,-0.011717618621057886,0.001238378248727275
0.3029861889518026,0.02817863495241694,6.0,0.41111111111111115,0.2213384311439555,0.012056787438312714,0.7115121029080388,0.02714884700607461,0.7472318941054306,0.18743155523683042,-0.06244331762091149,0.0035034923453162487,-0.010208502921482707,0.00644342605374909
0.30836735989359776,0.07805644308279124,8.0,0.2708333333333333,0.25215758864690235,0.07004493032613611,0.6459937387806123,0.07847826821490851,0.8393729723382404,0.24026688501905308,-0.05039756602245482,0.013224870028762352,-0.0010358931782684215,0.02228650855630262
0.28266892807792654,0.015877099135454428,2.0,0.16666666666666666,0.23342810181150583,0.008487861058831411,0.6160061391601082,0.04972535315399949,0.829668294438807,0.07215484108141822,-0.046437858919509536,0.008468973194792926,-0.010986894743723953,0.0023873565238474435
0.2973623063232252,0.023765195260274114,8.0,0.37083333333333335,0.2320082046835452,0.009150236338130776,0.6692053231071274,0.02787742882949711,0.793746208195447,0.1816275788840347,-0.05357178144984771,0.0038878689071880535,-0.011982821710407685,0.002604945046653476
0.29337273544678066,0.025350827560510616,8.0,0.43333333333333335,0.24375690259898694,0.006129855446254806,0.6506668231169025,0.021249745089214157,0.8480972857882151,0.2087728973355075,-0.0495202560940136,0.0010988243134048357,-0.014554030497868808,0.00138490701165423
0.29445633017001593,0.023715808810637645,6.0,0.3055555555555555,0.24249022875679935,0.006687410395803487,0.6578972247900227,0.03199330998188026,0.8360383037478977,0.16851972072932808,-0.0509134261651585,0.0037625820386849077,-0.015883343747506492,0.002781056486763478
0.29509445135141926,0.030876944730586747,8.0,0.45833333333333337,0.23845667089861397,0.005298524717857135,0.6730176117372854,0.03326616284463052,0.8291802840083566,0.21539935789471926,-0.05273822682909663,0.002615356476767594,-0.016312054320135,0.0029359942034729893
0.3010703004683509,0.021183834994091537,6.0,0.31666666666666665,0.23613428137301937,0.009000750489824292,0.678670900973844,0.022249403361744715,0.7935859620996937,0.14224137192463218,-0.053153663109987925,0.003845871981154521,-0.014827120633174937,0.007707137088779777
0.29603920514456034,0.027822699970764177,8.0,0.9166666666666667,0.21881654545722223,0.019992706857269078,0.6692271129561522,0.06348194156983529,0.753034648974056,0.18093085291252364,-0.05501571200788016,0.01011171961327609,-0.01346087360651125,0.007495763190132471
0.29292134608765447,0.028341301310384495,8.0,0.5458333333333334,0.2252719390979441,0.008763869245520998,0.6477158472874887,0.0452590632284736,0.7789923740291796,0.1120775490976054,-0.049893220063919774,0.004387683614514123,-0.013826858413716106,0.0025403114300964163
0.3018413186148189,0.021015504855163923,6.0,0.9888888888888889,0.2367507462427539,0.006462211503804509,0.6800836567441497,0.021381958197254587,0.7950954021631949,0.16184482445774093,-0.05228767749956908,0.001836479158693695,-0.016126735442214494,0.0017810375839901961
0.3064122910120054,0.021618887214619117,6.0,0.3333333333333333,0.2344597387099062,0.006671906035726696,0.6994180761706482,0.02226818779306092,0.7755193862998504,0.15170721613731986,-0.055477061352382055,0.0023725559905240557,-0.017029597169409147,0.0011334820123183238
0.30691054757046665,0.02102142897823247,6.0,1.5166666666666666,0.2297179041665128,0.008361092443485681,0.6972508350749664,0.02725927308631851,0.7576532464529506,0.14003916119006862,-0.05611547350469558,0.003903919335857736,-0.015291685703107004,0.0026460557078126744
0.2985716916899122,0.02178351613918769,6.0,0.4444444444444444,0.23747288254452378,0.006199423689393882,0.668399385440656,0.022275280417057158,0.8068829496127039,0.1641764422452061,-0.05155490823607473,0.002216327619540302,-0.01616164499686819,0.0017115127861436093
0.3026134987534841,0.019162707850331844,4.0,0.5,0.23779227946319634,0.004680383752482315,0.6785625032252508,0.01865383040247494,0.7943574066895865,0.14143423028420413,-0.05253916419214668,0.0012162651854442888,-0.01722665768634109,0.0015538385335319704
0.3064577029050416,0.00453072805361524,0.0,0.0,0.23679604316814934,0.00520874807516388,0.6879369663889371,0.0092659412720926,0.7728789348638381,0.02132730458466117,-0.05349262618873678,0.0016294869209003138,-0.017509013952480376,0.0024286357394448497
0.300908333194476,0.024743247855107314,10.0,0.2866666666666667,0.23164361848446818,0.005125951697513672,0.6851404458941739,0.023531006600735312,0.7808694459008254,0.14421514103510416,-0.055095635988852996,0.0015432884950584494,-0.015759685489659458,0.0018514444428236636
0.30132545628376267,0.02100886913829615,6.0,0.3055555555555555,0.23451268191712615,0.005498272970393879,0.6836888530248529,0.019411093942827553,0.7883350820817571,0.15000469970448255,-0.054136867356590054,0.001562287409582044,-0.016664400469097777,0.0007171490332506104
0.30618594311959785,0.00527900016250002,0.0,0.0,0.23279375460951285,0.006180726172353616,0.6863536620741133,0.010986138183964154,0.7606712066294263,0.02829191376672375,-0.054830112063015454,0.0019384267653612087,-0.015149898570444801,0.0019664343937377438
0.30151726338679863,0.021291575307008672,6.0,0.29444444444444445,0.23327654176147813,0.007863237632483856,0.6850212314581874,0.021832351573405306,0.7835469770717622,0.14539244369774293,-0.054789739583308454,0.002617423260498623,-0.01622488802091938,0.0013775636610539278
0.3014691455568944,0.027823354100973172,10.0,0.42666666666666664,0.22384235811562805,0.022304496372700995,0.6779383272683378,0.0253970604689167,0.7606187019623116,0.212412082058464,-0.054195027532469846,0.002345356077408668,-0.015699518736865738,0.001175885634511401
