EAR_mean,EAR_std,blinking_rate,blink_duration,MAR_mean,MAR_std,PUC_mean,PUC_std,MOE_mean,MOE_std,vtilt_mean,vtilt_std,htilt_mean,htilt_std
0.2006707819965943,0.0518166885037957,34.0,0.9392156862745096,0.3150156552145988,0.0452558197847125,0.5322323863093466,0.0364057214304338,1.797633802293182,0.9805352696648408,-0.0512872391597677,0.0034186221730563,-0.0085974910477266,0.0099121007585622
0.2101301034954718,0.0498727030506183,36.0,0.8342592592592593,0.2849814848389911,0.0186971471100321,0.5416619933785571,0.0280609054171434,1.533495842840182,0.7837769612185337,-0.0500497849782307,0.0016764050532335,-0.0126760426929427,0.0014638516100626
0.2231679390404667,0.0388233155625503,18.0,0.6129629629629629,0.2877109580065335,0.0367365636521777,0.5437089297972254,0.0219704319777395,1.3812344227273106,0.5959324829668099,-0.0484777585437727,0.0023273355276789,-0.0097579838480386,0.0067516730599544
0.2066111968387684,0.0397051184605624,22.0,0.7742424242424243,0.2796894071211585,0.0344860744689332,0.5312588035783988,0.0228156522161214,1.4656385136972587,0.6494539142513233,-0.0474029155872347,0.0031903452205049,-0.0109544301302068,0.0028760657237914
0.2105163592289091,0.0377000128304295,18.0,0.8907407407407406,0.2842753236583996,0.0080971714715905,0.5406181970862861,0.0220736494531332,1.4433727927073012,0.5520281313394589,-0.0477149716681903,0.0025208005616828,-0.0113966276786393,0.0025734010054629
0.2128518493764436,0.0318782167179345,14.0,0.4166666666666667,0.284086263830604,0.0078601059600925,0.5398396824681396,0.0189120211181435,1.4008847960988988,0.4735810731193476,-0.0494744731102966,0.0017078110355104,-0.0086888467375602,0.0020588940364244
0.2125800664882842,0.0414606779272256,16.0,0.9479166666666669,0.2778522612000852,0.0319282569401669,0.5335117859917794,0.0246448274054209,1.4187982946283468,0.6463372329399404,-0.0493334656922767,0.0024485129544383,-0.0094478574715968,0.004667276956555
0.1953918107257715,0.038406104720651,16.0,1.5083333333333333,0.2851221406571358,0.0308716099290113,0.5243903920034272,0.0252358376813053,1.5716486659547704,0.6364459802727317,-0.0475811764835896,0.003072462150359,-0.0067598249887426,0.0063880442173484
0.2071875470937967,0.0367810084596622,16.0,1.3333333333333337,0.2877206253711594,0.0133903249937017,0.5365911196765146,0.0233830478447718,1.4778228757099507,0.5470796509517406,-0.0475040608209867,0.0027498748493671,-0.0062845314480363,0.0060641096903534
0.210153934051178,0.0297688172334599,8.0,1.4166666666666663,0.2913745148830054,0.0204156467132226,0.537965425199373,0.0162784649743801,1.4363907512741334,0.4076719232954923,-0.0477464142462445,0.0025438606793861,-0.0090560386185016,0.0024351954323331
0.2063681521724706,0.0442798384378386,20.0,0.4833333333333334,0.2963215446657154,0.0203704270843638,0.535387713766391,0.0238514626269077,1.5734518144465837,0.6960478832648579,-0.0486216596845123,0.00292588880274,-0.0121463915208975,0.0022923343035524
0.1817992234095093,0.050086648311513,28.0,1.0940476190476192,0.3083245763134567,0.0435890359810324,0.5158045860520324,0.0289139957736704,1.9486940698909352,0.9918247175047984,-0.0506525221301449,0.0044491039840058,-0.0107008051375547,0.0025584228895842
0.1789600980368964,0.0468531404576759,26.0,0.3858974358974358,0.3097421392396061,0.0365740134998075,0.5105074101717348,0.0299328231348487,1.9391591995315829,0.8708521840343563,-0.0484998301014355,0.0061742195549592,-0.0101467308764241,0.0032953104680626
0.2078408678959643,0.037155797556009,16.0,2.00625,0.313998911077504,0.0298454918684906,0.5402704991109847,0.0224347955845804,1.6232245246623396,0.6857145591322994,-0.0492921171016576,0.0030444394823432,-0.0091859551746811,0.0023228018853214
0.2006687861561058,0.032499836381411,14.0,0.9928571428571428,0.2928462286102442,0.0355444912334429,0.5409954073787234,0.0208384374314817,1.540649764808307,0.5912193919098752,-0.0512474233367376,0.0023347154865767,-0.0086093098918596,0.0017285875765171
0.2029356465706941,0.0327248073714726,12.0,1.2999999999999998,0.2785298484248434,0.0389588490499678,0.5431857481224035,0.0200438956250057,1.434807172479417,0.5011803473738198,-0.0503803261648863,0.0016640492816273,-0.008556259849833,0.0012180113102589
0.198600669768083,0.0357520349718799,18.0,1.625925925925926,0.2912125786060943,0.0195054401449533,0.5341586873496121,0.0234850645664321,1.5614973796882234,0.5720404960270346,-0.0484080338353911,0.0036046141822372,-0.0104238275769683,0.0029775408377996
