,mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
100,834.0,0.06191819898013456,0.08554576781468633,85.22727272727273,72.21381374401658,836.0,64.1025641025641,14.0,7.0,93.33333333333333,46.666666666666664,232.0,71.3451703574484,51.63977794943222,71.10355515412401,4.550825364773144,396.71527987349907,119.72371219304111,3.313589869597762,76.81745297465544,23.18254702534455,568.312635417333,51.873643350792804,0.9844635332480643,4.6300354755981115
101,832.5,0.07778987387630157,0.09346549556881933,79.7872340425532,72.45144327555819,832.0,59.05511811023622,14.0,9.0,93.33333333333333,60.0,264.0,77.8100250610421,64.76007000202105,76.25734208731788,5.067596938761547,121.86782346167183,313.08278347496395,0.38925111789616224,28.018773055632433,71.98122694436758,563.0174496036814,128.06684266704562,1.3009429477561179,4.811874789723136
102,776.5,0.07162311088748048,0.08826663228581128,85.22727272727273,77.63039614978284,768.0,67.56756756756756,11.0,7.0,73.33333333333333,46.666666666666664,184.0,68.53903996993246,55.6153456041286,68.53696488432762,5.211137307427349,860.6229415458452,930.963177348428,0.9244435896992982,48.03692842167154,51.96307157832846,1838.7228248849497,47.13670599067658,1.2076042821290014,4.686827590850959
103,768.8888888888889,0.06190418559021328,0.08039609642644198,85.22727272727273,78.30428823118126,764.0,67.56756756756756,10.0,5.0,58.8235294117647,29.41176470588235,184.0,61.815665252330945,47.597440476030656,61.81387398716439,4.494986056857069,957.1187029470541,322.86403480763585,2.9644636743677895,74.77590710527902,25.224092894720982,1511.2033449069131,231.22060715222318,1.1100293537602715,4.556925314121638
104,793.1428571428571,0.06050025580669919,0.07951930465726686,84.26966292134831,75.89991647877629,780.0,66.96428571428571,7.0,5.0,53.84615384615385,38.46153846153846,184.0,63.070168493877944,47.985345748399126,62.089837566175696,4.325774138437207,302.4614041824592,331.1618399034252,0.913334109602315,47.73521284226469,52.26478715773531,678.9338970734265,45.310652987542056,1.0978763978246207,4.5644465893297
105,813.3333333333334,0.047850883669922704,0.08111027460231462,80.64516129032258,73.92676614478661,808.0,66.96428571428571,11.0,7.0,78.57142857142857,50.0,152.0,65.96969000988257,38.9187187182038,65.96969000988257,3.3864816910626385,106.0808352506108,443.347713333681,0.23927231845395847,19.30748511775525,80.69251488224475,552.6172387906057,3.188690206313942,0.541033350944962,4.307187594220908
106,806.6666666666666,0.03941336906523791,0.06027694554674725,80.64516129032258,74.49010681174529,804.0,70.09345794392523,12.0,7.0,70.58823529411765,41.1764705882353,112.0,48.62340274104278,31.79345104595858,48.58695340852822,2.872850396128218,177.23646001764314,100.92511415400682,1.7561184993775574,63.71708980488901,36.282910195111,297.48159027359253,19.32001610194256,0.7823090851386243,4.195836635471028
107,805.1764705882352,0.028954792019249928,0.041266103351726265,78.94736842105263,74.57711843377076,800.0,71.42857142857143,10.0,3.0,62.5,18.75,80.0,33.2264954516723,23.31371724467606,33.166247903554,2.1118487978772724,89.33479381966015,164.0229826245644,0.5446480266984317,35.26033227534532,64.73966772465468,257.8795760095811,4.5217995653565595,0.9235481451827989,3.9379709361787625
108,808.5,0.04432027920140734,0.07324875408117451,82.41758241758242,74.35232637796202,812.0,69.44444444444444,12.0,5.0,80.0,33.333333333333336,136.0,59.22161767462959,35.832945734337834,59.13509956024425,3.286330083499257,71.48001384964579,248.6671799829898,0.28745254542451243,22.327234230581332,77.67276576941866,324.3012272458973,4.154033413261708,0.608925799728836,4.261308250202143
109,813.6470588235294,0.040801668148455705,0.06771966869209094,82.41758241758242,73.86273114819228,816.0,69.44444444444444,10.0,4.0,62.5,25.0,136.0,55.09990925582364,33.198157284084665,55.043164879937635,3.0539942773199735,120.7318068250143,157.63719630949257,0.7658840023263221,43.37113883569757,56.62886116430242,292.05527832822816,13.686275193721315,0.6034231848805229,4.1931474974717355
110,833.4117647058823,0.07128866612259638,0.06796065454393198,78.125,72.30343644922326,816.0,59.05511811023622,9.0,2.0,56.25,12.5,248.0,56.639209034025185,59.41281303676149,56.20498198558558,4.505750014918509,331.8942264569969,61.734532917171116,5.376151900303475,84.31655933491162,15.683440665088371,552.2530108692038,158.62425149503574,1.786132329944403,4.682581968001535
111,798.1176470588235,0.059882993919773725,0.07496777126417366,84.26966292134831,75.42439121498462,800.0,66.3716814159292,9.0,5.0,56.25,31.25,192.0,59.833101206606365,47.793674206087644,59.66364051916376,4.274513441381045,624.3978065675682,1644.7233793693028,0.37963697385210404,27.51716437347386,72.48283562652614,2382.34858232607,113.22739638919894,1.1858818285137651,4.556579623625228
112,808.0,0.06252720450275047,0.0735061981497953,84.26966292134831,74.53143712496819,808.0,66.3716814159292,12.0,5.0,70.58823529411765,29.41176470588235,192.0,59.3930081050346,50.52198123822238,59.34638219457674,4.521851135859297,887.1102650568021,788.609043158308,1.1249050118725568,52.93907283324831,47.060927166751675,1863.5640976457294,187.84478943061927,1.3146749489238654,4.595025811543826
113,805.1764705882352,0.06053257248796386,0.08041175890007511,84.26966292134831,74.7820556471625,808.0,68.18181818181819,14.0,4.0,87.5,25.0,168.0,64.74565622495459,48.73940307148525,64.67611614808051,4.508489589324709,756.5738537163062,439.8211169026822,1.7201853768283502,63.237799580925326,36.76220041907469,1301.163554961377,104.76858434238873,1.0628397468782687,4.579074362468388
114,812.5,0.05475839708466685,0.06952992913389809,83.33333333333333,74.0580118332397,808.0,68.18181818181819,14.0,4.0,93.33333333333333,26.666666666666668,160.0,56.4930674212922,44.49119763129182,56.33171595311315,4.003224930482987,92.05015655863184,1005.4164110155979,0.0915542610505527,8.387513504132855,91.61248649586715,1131.208699661935,33.742132087705436,1.1527517081044933,4.496294946249214
115,812.2666666666667,0.05643913314569048,0.08125943310370139,83.33333333333333,74.09016889127,808.0,68.18181818181819,12.0,7.0,85.71428571428571,50.0,160.0,66.0043288623665,45.84362654980619,65.88301320197361,4.094152517611555,269.2346702617464,697.0899691012369,0.38622657360695145,27.861720512397387,72.13827948760262,1031.5086268292403,65.18398746625698,0.8935324059514956,4.523931885530201
