VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
25572.14312353935,159.9207445222421,290735.35042583285,77.5294267802221,3.9722197552693883,80738.40505030892,21.530241346749047,40.38631935051895,847.0,20.0,0.06213333333333333,inf,23427.817576348243,47956742.57878485,2.6615594351490266,1.3427734375,1.312255859375,1.0810281567074924
33408.5662017756,182.78010351519598,363894.7893312903,97.03861048834408,4.347684662764668,96305.92526302693,25.681580070140516,43.27464160680291,672.0,22.0,0.0824,inf,30601.398025365037,62641061.75792223,2.488492179143192,1.3427734375,1.312255859375,0.9334835942352224
3914.961053768013,62.56990651893754,116171.93730929117,30.979183282477646,2.994180254173708,53903.37981259187,14.374234616691165,24.164019373692042,904.0,5.0,0.016533333333333334,inf,3586.061279311782,7340667.438751218,3.152200520157094,0.946044921875,0.640869140625,1.0155329602718415
3825.4033296372527,61.84987467631494,112476.46363973807,29.993723637263486,2.9090646702938696,47536.63814795658,12.67643683945509,21.837705098050954,821.0,2.0,0.0168,inf,3503.9786833156286,7172644.364747092,2.7748681939790494,0.91552734375,0.640869140625,1.0569365751974493
5934.336041740987,77.04212842048607,154819.58890640183,41.28522370837382,3.1977415132124785,57328.94556786324,15.287718818096863,25.181722026607375,793.0,3.0,0.024266666666666666,inf,5437.723827830284,11131020.675568592,3.026621081528163,1.28173828125,1.068115234375,0.9985008527044691
9404.965481146128,96.9808217012407,239207.13654290076,63.78856974477353,4.515771291496903,67408.29861721076,17.97554629792287,26.589180679595966,433.0,2.0,0.0328,inf,8615.257901797286,17635432.924979042,2.6363358687057774,1.220703125,0.54931640625,0.8923249418469028
7213.827316589844,84.9345002760011,216128.92335755122,57.634379562013656,4.450415130914664,65725.24696051893,17.526732522805048,24.773964010993975,451.0,0.0,0.0136,inf,6607.756236635775,13526077.016393432,2.9197948252699355,1.3427734375,1.0986328125,0.8894607092341927
6926.459496129785,83.22827619341507,215040.76990915387,57.3442053091077,4.558493927989456,71810.56736698933,19.149484631197154,26.206078375413547,473.0,0.0,0.017066666666666667,inf,6345.314317594793,12988858.40811654,3.1767824140247827,1.434326171875,0.762939453125,1.0817369153525702
5559.322924703135,74.5621715419564,186347.04296686873,49.69254479116499,4.2470549354566804,60369.39317820995,16.098504847522655,21.714070817022197,516.0,0.0,0.021066666666666668,inf,5092.539715203407,10424428.797021374,2.8018986904953183,1.28173828125,0.6103515625,0.8732229928656479
21875.865160359437,147.90506195106502,346726.6040232355,92.46042773952946,5.337004874134002,87063.64153856639,23.216971076951037,35.94280697168565,341.0,8.0,0.0656,inf,20037.80901292051,41017395.04944828,2.636519691723443,1.373291015625,0.6103515625,1.0241663042504616
18081.267882193817,134.46682022771762,266450.063823016,71.05335035280427,4.23124352931401,84080.108952207,22.4213623872552,35.56033905956394,560.0,8.0,0.05093333333333333,inf,16562.083565132572,33902585.05782638,2.9247767541031036,1.556396484375,0.640869140625,1.1190845708652528
796.0086284625486,28.213772707424955,73713.1233219269,19.656832885847173,2.856462407683737,44733.82526190446,11.929020069841188,18.725401406039037,695.0,0.0,0.0,inf,729.1382446431628,1492545.9867845543,8.578109395503116,5.035400390625,0.885009765625,2.0969759344770758
1664.2375711317873,40.795069631363965,82645.24676310421,22.038732470161122,2.7026219286845543,34424.42676430942,9.17984713714918,14.118986471791041,664.0,0.0,0.0037333333333333333,inf,1524.3994678332072,3120445.710654575,4.436165482629321,3.021240234375,0.67138671875,1.3364184555036103
1175.4629751375332,34.29006417373401,82473.99275296797,21.993064734124793,2.9263157484832703,36053.865928696614,9.61436424765243,13.488023137667858,640.0,0.0,0.0016,inf,1077.2979350529095,2205228.873053306,4.8691166081019635,2.532958984375,0.48828125,1.26434575486168
