VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
137364.6651739889,370.62758622540485,898298.1517679945,239.54617380479854,7.9835453674836465,147754.05781168077,39.40108208311487,76.12898579688577,252.0,3.0,0.010666666666666666,inf,125822.79376894733,257559258.8450352,2.2570408700075837,1.129150390625,0.579833984375,0.8822391573762453
67360.69866985265,259.5398034589114,646201.288046259,172.3203434790024,7.014318567528291,121011.02278335867,32.269606075562315,47.78099603245682,291.0,0.0,0.0048,inf,61701.03541739404,126302019.49940561,2.0511947253502365,1.15966796875,0.79345703125,0.7367633641701667
28429.296616192165,168.6105834801916,399665.5166173073,106.57747109794862,5.665772277126219,85060.15347034449,22.682707592091866,34.86653424361676,305.0,0.0,0.0,inf,26040.920351612527,53305763.959750846,2.416658161534238,1.434326171875,1.007080078125,0.8522494259407606
4310.840021461667,65.65830897114576,176127.2753821372,46.967273435236585,4.213790004221227,60615.31072071212,16.164082858856567,26.271396041777358,379.0,0.0,0.0,inf,3948.9243748179274,8083448.195252297,5.278071236984372,2.9296875,0.946044921875,1.729350759018705
27762.227418079558,166.78054731147205,299932.06916372036,79.98188511032542,4.594329380092881,83293.46945537887,22.2115918547677,41.849891119656455,372.0,0.0,0.006666666666666667,inf,25523.395147641193,52246389.86722152,2.879492665937626,1.15966796875,0.67138671875,1.2839637033899327
67682.159225415,260.1579510295116,599959.1437945303,159.98910501187476,6.542893265140451,115120.02237551361,30.698672633470295,52.290467672561576,248.0,0.0,0.006666666666666667,inf,61995.1389699424,126904049.4714721,2.3322449857942558,1.190185546875,0.701904296875,0.9666562931770293
5472.840795603965,73.98615504542927,197206.99094280845,52.588530918082256,4.3770860054854674,56995.23907371585,15.19873041965756,26.636498829890723,306.0,0.0,0.0,inf,5014.930122299698,10265561.960347483,4.241226532712145,1.46484375,0.518798828125,1.420731616092859
4266.47160235492,65.31842124973745,164396.55928994977,43.83908247731994,3.9692967310556346,53214.20215702668,14.190453908540448,25.917785794387292,335.0,0.0,0.0,inf,3908.0193590117688,7999715.62789709,4.998738554356085,2.25830078125,1.46484375,1.6329111588562812
1971.9871215232401,44.407146120157726,113910.25490609858,30.37606797495962,3.4970761793180696,47252.11329702717,12.600563545873912,24.822595131299572,352.0,0.0,0.0,inf,1806.303261092206,3697502.7754557454,8.767579591872739,7.293701171875,1.434326171875,2.1344882716579643
3222.713972305791,56.77049657998518,153418.39469110052,40.9115719176268,3.999645549071483,51036.83962027009,13.609823898738691,25.6091923972983,329.0,0.0,0.0,inf,2952.2315840601877,6043218.0525712045,6.090930488571313,3.0517578125,0.518798828125,1.8648816732421936
4911.086524819129,70.08143055272554,200759.66601043846,53.53591093611693,4.603168495913859,60480.14867993159,16.12803964798176,27.445364720154426,325.0,0.0,0.0,inf,4498.990990985829,9209434.558547992,5.034372118284693,2.899169921875,0.518798828125,1.6794644060454866
3799.621278985186,61.64131384934106,166220.6375828335,44.32550335542226,4.133395319673468,59606.91597259442,15.895177592691844,28.10274850267008,348.0,0.0,0.0,inf,3480.40938515892,7124398.01142031,6.243579875362476,3.448486328125,2.960205078125,1.8574679391007658
177387.8781866375,421.1747071143182,703548.5645350828,187.61295054268874,5.913709475396077,128000.57169836716,34.13348578623124,71.44272359074971,297.0,0.0,0.019733333333333332,inf,162483.2371419322,332603186.4295352,1.9584976768523878,1.068115234375,0.640869140625,0.6656676210740045
184118.73094043607,429.0908144359874,808194.6479059524,215.51857277492064,7.07014300103562,178458.06410243237,47.588817093981966,83.89230873338849,318.0,0.0,0.019733333333333332,inf,168648.42382633363,345223323.57250494,2.054514655144492,1.068115234375,0.6103515625,0.6996448912690224
29504.54938971986,171.78533082379664,385824.0607001183,102.88641618669821,5.473793557169143,116550.44882281362,31.08011968608363,53.07200946056904,397.0,0.0,0.0018666666666666666,inf,27035.331887332908,55341324.37337046,2.6810077878779066,0.9765625,0.6103515625,0.953122596756566
4419.544121703404,66.47975379100872,186362.28505625474,49.6966093483346,4.45425936555856,62159.04061438507,16.57574416383602,28.520604952671903,333.0,0.0,0.0,inf,4048.2137514005776,8286693.549116982,5.748290294789767,3.11279296875,0.518798828125,1.8118918512593405
3350.3974844349677,57.882646060854185,155773.20229619366,41.539520612318306,4.051355489481542,60435.534957525364,16.1161426553401,28.246996479912482,374.0,0.0,0.0,inf,3068.884626615292,6282006.830681503,7.13171152173222,4.45556640625,2.960205078125,2.002030841215883
32226.421588494937,179.51722469453472,422408.2669616914,112.6422045231177,5.6475164023089155,89151.23366427998,23.77366231047466,38.500511426307305,306.0,0.0,0.0005333333333333334,inf,29518.604623258205,60424583.663809545,2.3129606433870196,1.129150390625,0.518798828125,0.8877455478113698
28355.91188597817,168.3924931814288,403249.89607541764,107.53330562011136,5.640664512930964,83946.15460887032,22.385641229032085,34.629973708028416,301.0,0.0,0.0,inf,25973.494011146307,53167742.24081649,1.9339122739003836,0.885009765625,0.762939453125,0.6074366569373715
18214.575278661734,134.9614750802052,285179.45413405926,76.04785443574913,4.813630130064854,68724.91794768817,18.326644786050178,29.712177900599794,340.0,0.0,0.0,inf,16684.131192941266,34152416.55195077,2.080435116587609,0.946044921875,0.762939453125,0.6603065398216115
46259.82243018017,215.08126943437856,414966.2314682619,110.65766172486984,4.94531952653962,94443.68570095295,25.184982853587453,45.22410482425588,369.0,0.0,0.004533333333333334,inf,42373.02840820784,86737589.15160145,2.101099913341879,1.0986328125,0.8544921875,0.6467812292894335
