mean_nni,cvnni,cvsd,max_hr,mean_hr,median_nni,min_hr,nni_20,nni_50,pnni_20,pnni_50,range_nni,rmssd,fuzzy,sdnn,sdsd,std_hr,lf,hf,lf_hf_ratio,lfnu,total_power,vlf,csi,cvi
830.6341463414634,0.0719735341164825,0.1000207901896388,82.41758241758242,72.57471201869434,808.0,59.05511811023622,27.0,18.0,67.5,45.0,288.0,83.08068367556926,59.78367507002266,83.07201694915081,4.821948834092552,569.0509986932001,659.3617053783037,0.8630331334858331,46.324089355890976,53.67591064410902,1468.4597697306938,240.04706565919,1.009878983830893,4.757264215781166
846.4,0.0881545215249037,0.0986130556851457,96.15384615384616,71.48700234182468,840.0,60.97560975609756,24.0,19.0,70.58823529411765,55.88235294117647,360.0,83.46609033190735,74.61398701867854,83.22396514047153,6.977787789281861,770.3396659459172,559.9617806076205,1.3757004363940937,57.90715088987276,42.09284911012723,1799.8203641407806,469.5189175872428,1.4562294779307243,4.9197815893671
825.375,0.0609616936230039,0.081061102706139,91.46341463414636,72.98001665982764,822.0,65.78947368421052,21.0,8.0,67.74193548387096,25.806451612903224,256.0,66.90580764607952,50.31625787408691,66.89075069556347,4.795271959274206,275.7763769617403,746.9036541909912,0.3692261718286109,26.966046912140666,73.03395308785935,1095.804134805789,73.12410365305776,1.0910098115974676,4.605891222263827
827.6,0.0712007831864329,0.0888110725074595,91.46341463414636,72.86187526445941,816.0,60.97560975609756,33.0,17.0,84.61538461538461,43.58974358974359,328.0,73.50004360717352,58.925768165091874,73.50004360717352,5.210533713562054,1061.92190407417,607.0132726353906,1.7494212267612563,63.62870882545805,36.37129117454196,1939.3036780684165,270.36850135885584,1.2267998426821904,4.735719902518259
845.1111111111111,0.0590147251815343,0.0823070569859826,91.46341463414636,71.2656232181927,848.0,64.1025641025641,23.0,15.0,65.71428571428571,42.85714285714285,280.0,69.5586083817093,49.87399997008335,69.53456929132885,4.659174171179305,460.6316209355564,487.13885715184347,0.9455858718163708,48.60160044920482,51.39839955079518,1262.0888463453407,314.31836825794085,0.9995112346676152,4.599868332132349
849.8181818181819,0.0647723327246967,0.0748435651560045,86.20689655172414,70.90781975699207,856.0,63.02521008403362,35.0,17.0,81.3953488372093,39.53488372093023,256.0,63.6034224616664,55.04470602822414,63.602334042228776,4.774653619232034,1551.3983678983386,442.1740921999888,3.5085691252952564,77.82001401754016,22.17998598245984,3072.651021556154,1079.0785614578265,1.387929057206316,4.662622527137628
859.1627906976744,0.0820635757796336,0.0725964341505081,88.23529411764706,70.326303701045,864.0,58.59375,32.0,19.0,76.19047619047619,45.23809523809524,344.0,62.37215495945057,70.50597078146008,62.19011157189109,6.093072956243866,542.2889150272844,578.1322078605214,0.9380015637497844,48.40045443177413,51.59954556822588,1826.55792018593,706.1367972981243,2.004705413640377,4.803048655762349
826.9387755102041,0.0821288295494725,0.0915225576004739,90.36144578313252,73.0581858972157,840.0,60.97560975609756,38.0,28.0,79.16666666666667,58.333333333333336,320.0,75.68355171369801,67.91551374172708,75.67694497005016,6.20360739136819,2367.20595667252,1124.1675057390607,2.105741310425308,67.80156812664293,32.198431873357066,4047.822272219015,556.4488098074338,1.4678137891809289,4.836831512849519
855.6734693877551,0.0663288441677827,0.0813940481980917,84.26966292134831,70.43283268313228,856.0,61.98347107438016,40.0,21.0,83.33333333333333,43.75,256.0,69.64672760917534,56.75583220952644,69.64592992814121,4.782016868993351,1469.0601555509272,574.6018754967071,2.556657432210811,71.88371331623013,28.11628668376988,2967.468163242128,923.8061321944932,1.2653199396428092,4.700225201505494
823.4418604651163,0.1003034326498649,0.1196940315922785,96.15384615384616,73.60731688934727,824.0,59.05511811023622,34.0,23.0,80.95238095238095,54.76190476190476,392.0,98.56107606091622,82.59404519224229,98.51965514038096,7.556783643934473,2603.177055554893,1011.272330479497,2.574160270281093,72.02140015054908,27.9785998494509,4515.378899444986,900.9295134105964,1.3207546194724746,5.021423324938629
826.6666666666666,0.1012246457602105,0.0880930313796491,94.9367088607595,73.30643363236139,816.0,58.59375,37.0,26.0,84.0909090909091,59.09090909090909,392.0,72.82357260717663,83.67904049510736,72.69271906428234,7.320666305030326,3565.2416084794068,1260.9875064096643,2.8273409453758265,73.87219967407934,26.127800325920663,7174.256163134802,2348.027048245731,2.0444977310879566,4.946642668634385
857.6744186046511,0.1059515025223456,0.0874646452100878,90.36144578313252,70.74537861553335,848.0,59.05511811023622,33.0,19.0,78.57142857142857,45.23809523809524,352.0,75.01618872902417,90.87189332614206,74.96175895830119,7.578890849171462,2886.9448394102246,1626.5209976256897,1.7749201170009097,63.9629265767555,36.0370734232445,5792.859400034116,1279.3935629982027,2.1767361082927903,5.001040739401664
910.5641025641024,0.0701956354534952,0.0855380839668386,78.125,66.21529200001703,920.0,55.14705882352941,32.0,20.0,84.21052631578948,52.63157894736842,320.0,77.88790866231724,63.91762580062876,77.72385238726203,4.674324446734784,1055.7430557814246,571.893582299819,1.8460480908630728,64.86355929084996,35.13644070915003,2175.596051388049,547.9594133068058,1.2782681885519611,4.802402477170532
872.2222222222222,0.0908107826157196,0.0945711461596852,82.41758241758242,69.34398887022026,872.0,57.69230769230769,29.0,18.0,82.85714285714286,51.42857142857143,312.0,82.48705526150322,79.2071826148221,82.43351804914785,6.220800729518107,2941.4184465295884,962.7249127554356,3.0553052149766144,75.34094360377837,24.659056396221622,5968.362174757311,2064.2188154722867,1.6085718629968873,4.954327251697366
896.0,0.0799653749667212,0.0819533917441331,84.26966292134831,67.39834799734872,894.0,57.69230769230769,25.0,18.0,75.75757575757575,54.54545454545455,328.0,73.43023900274328,71.64897597018228,73.22737148009818,5.548611115810642,1788.796102647617,911.364326854651,1.9627673038522424,66.24777117326148,33.75222882673851,3736.10344406878,1035.9430145665117,1.647233320203252,4.862555957703822
812.7058823529412,0.0606860852290728,0.0761330428883727,83.33333333333333,74.09518885537118,816.0,66.96428571428571,22.0,13.0,66.66666666666667,39.39393939393939,176.0,61.87377179680932,49.319938442639405,61.82626209817426,4.485776405367093,1019.5029404816177,683.2267773760977,1.492188207840702,59.874619547035465,40.12538045296453,1758.725405552365,55.99568769464961,1.2117276269582244,4.582204939609592
