Sat Sep 30 04:57:17 2023||0.720 0.226 0.554 -0.914 -0.204 0.108
Sat Sep 30 04:57:17 2023||0.757 0.259 0.491 -0.938 -0.179 0.132
Sat Sep 30 04:57:17 2023||0.793 0.327 0.521 -0.968 -0.174 0.136
Sat Sep 30 04:57:17 2023||0.809 0.313 0.582 -0.979 -0.193 0.137
Sat Sep 30 04:57:17 2023||0.786 0.266 0.589 -0.963 -0.210 0.118
Sat Sep 30 04:57:17 2023||0.787 0.264 0.592 -0.980 -0.190 0.120
Sat Sep 30 04:57:17 2023||0.774 0.258 0.565 -0.957 -0.166 0.123
Sat Sep 30 04:57:17 2023||0.757 0.242 0.555 -0.962 -0.173 0.122
Sat Sep 30 04:57:17 2023||0.771 0.245 0.586 -0.973 -0.175 0.135
Sat Sep 30 04:57:17 2023||0.771 0.252 0.580 -0.958 -0.187 0.119
Sat Sep 30 04:57:18 2023||0.775 0.263 0.569 -0.961 -0.180 0.124
Sat Sep 30 04:57:18 2023||0.762 0.264 0.592 -0.944 -0.170 0.144
Sat Sep 30 04:57:18 2023||0.732 0.251 0.605 -0.953 -0.186 0.179
Sat Sep 30 04:57:18 2023||0.735 0.238 0.648 -0.964 -0.182 0.188
Sat Sep 30 04:57:18 2023||0.744 0.258 0.628 -0.953 -0.197 0.173
Sat Sep 30 04:57:18 2023||0.772 0.284 0.563 -0.957 -0.200 0.138
Sat Sep 30 04:57:18 2023||0.801 0.295 0.545 -0.964 -0.187 0.104
Sat Sep 30 04:57:18 2023||0.789 0.268 0.546 -0.943 -0.177 0.097
Sat Sep 30 04:57:18 2023||0.770 0.254 0.563 -0.974 -0.188 0.115
Sat Sep 30 04:57:18 2023||0.771 0.264 0.555 -0.964 -0.193 0.127
Sat Sep 30 04:57:18 2023||0.801 0.293 0.559 -0.979 -0.192 0.132
Sat Sep 30 04:57:18 2023||0.791 0.276 0.534 -0.969 -0.184 0.124
Sat Sep 30 04:57:19 2023||0.793 0.263 0.557 -0.970 -0.191 0.100
Sat Sep 30 04:57:19 2023||0.794 0.269 0.542 -0.954 -0.195 0.073
Sat Sep 30 04:57:19 2023||0.799 0.271 0.517 -0.958 -0.190 0.079
Sat Sep 30 04:57:19 2023||0.820 0.296 0.535 -0.955 -0.177 0.081
Sat Sep 30 04:57:19 2023||0.728 0.281 0.533 -0.977 -0.190 0.102
Sat Sep 30 04:57:19 2023||0.762 0.265 0.532 -0.958 -0.199 0.141
Sat Sep 30 04:57:19 2023||0.752 0.278 0.607 -0.956 -0.204 0.184
Sat Sep 30 04:57:19 2023||0.732 0.287 0.654 -0.946 -0.196 0.169
Sat Sep 30 04:57:19 2023||0.751 0.294 0.590 -0.951 -0.183 0.164
Sat Sep 30 04:57:19 2023||0.773 0.294 0.607 -0.966 -0.186 0.171
Sat Sep 30 04:57:19 2023||0.755 0.266 0.616 -0.968 -0.189 0.166
Sat Sep 30 04:57:19 2023||0.767 0.252 0.617 -0.959 -0.193 0.133
Sat Sep 30 04:57:20 2023||0.759 0.279 0.598 -0.957 -0.192 0.115
Sat Sep 30 04:57:20 2023||0.772 0.263 0.565 -0.958 -0.185 0.126
Sat Sep 30 04:57:20 2023||0.759 0.259 0.572 -0.973 -0.181 0.147
Sat Sep 30 04:57:20 2023||0.767 0.256 0.599 -0.971 -0.181 0.144
Sat Sep 30 04:57:20 2023||0.770 0.257 0.584 -0.958 -0.204 0.115
Sat Sep 30 04:57:20 2023||0.780 0.253 0.560 -0.964 -0.196 0.092
Sat Sep 30 04:57:20 2023||0.817 0.276 0.558 -0.959 -0.187 0.085
Sat Sep 30 04:57:20 2023||0.803 0.264 0.590 -0.974 -0.197 0.091
Sat Sep 30 04:57:20 2023||0.787 0.271 0.534 -0.965 -0.195 0.100
Sat Sep 30 04:57:20 2023||0.788 0.276 0.539 -0.953 -0.201 0.089
Sat Sep 30 04:57:20 2023||0.813 0.271 0.548 -0.968 -0.190 0.083
Sat Sep 30 04:57:20 2023||0.794 0.257 0.601 -0.976 -0.185 0.104
Sat Sep 30 04:57:20 2023||0.801 0.271 0.537 -0.977 -0.197 0.098
Sat Sep 30 04:57:21 2023||0.810 0.276 0.549 -0.962 -0.201 0.081
Sat Sep 30 04:57:21 2023||0.817 0.281 0.497 -0.953 -0.203 0.069
Sat Sep 30 04:57:21 2023||0.819 0.291 0.496 -0.972 -0.187 0.075
Sat Sep 30 04:57:21 2023||0.798 0.299 0.517 -0.993 -0.207 0.100
Sat Sep 30 04:57:21 2023||0.816 0.258 0.530 -0.959 -0.197 0.086
Sat Sep 30 04:57:21 2023||0.816 0.268 0.515 -0.970 -0.193 0.067
Sat Sep 30 04:57:21 2023||0.819 0.275 0.515 -0.965 -0.179 0.084
Sat Sep 30 04:57:21 2023||0.814 0.279 0.503 -0.975 -0.188 0.092
Sat Sep 30 04:57:21 2023||0.813 0.277 0.525 -0.964 -0.183 0.094
Sat Sep 30 04:57:21 2023||0.812 0.261 0.539 -0.967 -0.183 0.090
Sat Sep 30 04:57:21 2023||0.800 0.277 0.537 -0.986 -0.178 0.108
Sat Sep 30 04:57:21 2023||0.813 0.265 0.539 -0.976 -0.180 0.114
Sat Sep 30 04:57:22 2023||0.822 0.255 0.524 -0.955 -0.177 0.100
Sat Sep 30 04:57:22 2023||0.817 0.271 0.526 -0.952 -0.185 0.086
Sat Sep 30 04:57:22 2023||0.815 0.268 0.524 -0.956 -0.187 0.079
Sat Sep 30 04:57:22 2023||0.827 0.253 0.521 -0.966 -0.194 0.060
Sat Sep 30 04:57:22 2023||0.837 0.260 0.504 -0.986 -0.193 0.038
Sat Sep 30 04:57:22 2023||0.847 0.283 0.456 -0.984 -0.210 0.032
Sat Sep 30 04:57:22 2023||0.834 0.242 0.425 -0.988 -0.170 0.032
Sat Sep 30 04:57:22 2023||0.852 0.259 0.479 -0.961 -0.145 0.078
Sat Sep 30 04:57:22 2023||0.810 0.206 0.521 -0.982 -0.144 0.088
Sat Sep 30 04:57:22 2023||0.795 0.157 0.505 -0.992 -0.161 0.095
Sat Sep 30 04:57:22 2023||0.791 0.238 0.620 -0.958 -0.222 0.120
Sat Sep 30 04:57:22 2023||0.782 0.232 0.522 -0.946 -0.228 0.088
